,Player 1 Score,Player 2 Score,Winner
15362,1.2732999999999999,1.1312,1.0
15363,4.8285,1.8051,1.0
15364,2.68,2.6803,0.0
15365,4.3269,2.3067,0.0
15366,2.3067,2.0479000000000003,1.0
15367,1.6954,1.2732999999999999,1.0
15368,3.7627000000000006,1.0334,1.0
15369,2.3067,4.3269,1.0
15370,1.6196,3.3944000000000005,1.0
15371,3.2618,1.0334,0.0
15372,3.9065999999999996,2.7270000000000003,0.0
15373,0.9493,4.411,1.0
15374,3.8457,1.5146000000000002,0.0
15375,2.7861,2.1646,0.0
15376,3.1439,2.2164,1.0
15377,2.0479000000000003,2.3067,0.0
15378,4.3269,1.0334,0.0
15379,2.7112000000000003,2.1482,1.0
15380,3.3441,3.2895,1.0
15381,4.8285,1.8051,0.0
15382,1.0618,4.2985,1.0
15383,3.8424,1.5179,1.0
15384,3.8457,2.7879,1.0
15385,3.3408,2.0195,1.0
15386,5.0618,1.5718,0.0
15387,1.0334,5.6002,1.0
15388,5.4617,1.1719,0.0
15389,0.0,0.0,0.0
15390,1.0334,4.3269,1.0
15391,3.2923000000000004,2.068,1.0
15392,2.3067,4.3269,0.0
15393,2.5753,2.785,1.0
15394,2.5462000000000002,2.8141000000000003,0.0
15395,1.0334,2.0479000000000003,1.0
15396,1.5419,3.3175000000000003,1.0
15397,0.0,0.0,1.0
15398,4.3269,1.0334,0.0
15399,4.825200000000001,0.5351,0.0
15400,2.785,2.5753,1.0
15401,2.8141000000000003,2.5462000000000002,0.0
15402,2.6030999999999995,2.2563000000000004,1.0
15403,2.0453,3.3150000000000004,1.0
15404,3.7918000000000003,1.0334,1.0
15405,1.0334,4.3269,0.0
15406,0.5351,4.324300000000001,0.0
15407,1.0334,4.3269,0.0
15408,3.7976,1.5627,1.0
15409,1.0334,3.2618,0.0
15410,2.3067,4.3269,1.0
15411,4.3269,2.3067,1.0
15412,1.0334,3.8260000000000005,0.0
15413,1.2732999999999999,0.0,0.0
15414,2.1646,3.1957000000000004,0.0
15415,0.5009,4.859400000000001,1.0
15416,3.8260000000000005,1.0334,1.0
15417,0.0,1.2139,1.0
15418,4.294500000000001,1.0658,1.0
15419,1.5969000000000002,3.7634,0.0
15420,4.290100000000001,1.0702,0.0
15421,1.0334,4.3269,0.0
15422,2.7861,1.0334,0.0
15423,4.290100000000001,1.0702,0.0
15424,3.2866,2.0737,1.0
15425,0.0,1.2732999999999999,1.0
15426,1.5969000000000002,3.7634,1.0
15427,4.3269,2.3067,1.0
15428,2.3067,3.8260000000000005,1.0
15429,3.2618,2.3067,0.0
15430,4.3269,1.0334,0.0
15431,1.0334,4.3269,1.0
15432,4.3269,1.0334,0.0
15433,1.2732999999999999,0.0,1.0
15434,2.6315,2.7288,1.0
15435,1.4804,3.8799,1.0
15436,3.4379000000000004,2.6315,0.0
15437,0.0,0.0,0.0
15438,1.2732999999999999,0.0,1.0
15439,3.2618,1.0334,0.0
15440,3.8508000000000004,1.5095,0.0
15441,0.9493,3.9101000000000004,1.0
15442,1.0334,3.8260000000000005,0.0
15443,2.0737,2.7857000000000003,1.0
15444,4.3269,1.0334,0.0
15445,3.8810000000000002,1.4793,0.0
15446,1.7005,3.8486,1.0
15447,1.5095,3.8508000000000004,0.0
15448,0.0,0.0,0.0
15449,4.3269,1.0334,1.0
15450,0.0,1.2732999999999999,1.0
15451,3.2588000000000004,3.3747999999999996,1.0
15452,1.0334,4.3269,1.0
15453,4.3269,2.3067,0.0
15454,3.3492,2.0111,0.0
15455,3.2333999999999996,1.0618,1.0
15456,4.3269,1.0334,0.0
15457,4.3774999999999995,0.9828,1.0
15458,2.6865,2.6738,0.0
15459,4.3269,1.0334,0.0
15460,1.0334,3.2618,1.0
15461,4.3269,1.0334,1.0
15462,1.0334,4.3269,1.0
15463,1.2732999999999999,0.0,0.0
15464,1.1312,1.2732999999999999,1.0
15465,1.0334,4.3269,1.0
15466,2.2473,2.6121,0.0
15467,1.6454,3.7149,0.0
15468,1.0334,2.7861,0.0
15469,2.1773,3.1830000000000003,0.0
15470,4.3269,2.3067,1.0
15471,3.8260000000000005,2.3067,1.0
15472,0.4477,4.912599999999999,1.0
15473,1.5634000000000001,3.7969,1.0
15474,0.0,1.6954,0.0
15475,3.4379000000000004,3.1957000000000004,1.0
15476,0.0,0.0,1.0
15477,4.411,0.9493,1.0
15478,3.8260000000000005,1.0334,0.0
15479,1.036,4.324300000000001,1.0
15480,3.8457,2.7879,1.0
15481,2.6782000000000004,1.0334,0.0
15482,1.2732999999999999,0.0,0.0
15483,3.9065999999999996,2.7270000000000003,0.0
15484,4.411,0.9493,0.0
15485,2.8141000000000003,2.5462000000000002,1.0
15486,3.3459000000000003,2.0144,1.0
15487,3.8457,1.5146000000000002,0.0
15488,4.3269,1.0334,0.0
15489,0.0,1.2732999999999999,0.0
15490,1.6637,3.1130000000000004,0.0
15491,1.0334,3.8260000000000005,1.0
15492,4.3269,2.3067,0.0
15493,2.3067,4.3269,0.0
15494,1.0334,4.3269,0.0
15495,1.0334,4.3269,1.0
15496,1.4844,3.3750000000000004,1.0
15497,2.7879,3.8457,0.0
15498,2.6782000000000004,2.3067,0.0
15499,3.3441,3.2895,1.0
15500,3.7634,1.5969000000000002,1.0
15501,1.0669,4.2934,1.0
15502,1.2139,1.2732999999999999,0.0
15503,3.2133000000000003,1.5634000000000001,1.0
15504,1.2732999999999999,0.0,1.0
15505,1.5146000000000002,3.8457,1.0
15506,1.0651000000000002,4.484,0.0
15507,1.0618,5.5718,1.0
15508,1.0334,4.3269,1.0
15509,3.8260000000000005,1.0334,1.0
15510,1.5146000000000002,3.8457,1.0
15511,2.7879,3.8457,0.0
15512,4.3269,1.0334,0.0
15513,3.8457,2.7879,1.0
15514,3.2424,1.0334,0.0
15515,3.2283,2.132,0.0
15516,3.8986,1.6699000000000002,0.0
15517,2.3067,4.3269,1.0
15518,1.0334,3.2618,1.0
15519,3.3459,0.9493,0.0
15520,1.0334,4.3269,0.0
15521,0.0,1.2139,0.0
15522,4.3269,2.3067,1.0
15523,0.0,1.2732999999999999,0.0
15524,3.7627000000000006,2.3067,1.0
15525,1.6203,3.7400000000000007,0.0
15526,1.0334,4.3269,1.0
15527,1.0334,3.2618,1.0
15528,3.2833,2.077,0.0
15529,2.3067,4.3269,1.0
15530,2.6563,2.704,1.0
15531,0.6368,5.9968,1.0
15532,2.7773,1.5179,0.0
15533,0.0,0.0,1.0
15534,0.0,1.2732999999999999,1.0
15535,4.3269,2.3067,0.0
15536,1.5634000000000001,3.7969,1.0
15537,2.2841,3.0762000000000005,0.0
15538,3.2056,2.1547,1.0
15539,3.2618,1.0334,1.0
15540,2.3067,4.3269,0.0
15541,3.3801,1.9802,1.0
15542,4.3269,1.0334,0.0
15543,4.3269,2.3067,0.0
15544,4.323600000000001,1.0367000000000002,1.0
15545,2.704,2.6563,1.0
15546,3.8260000000000005,1.0334,0.0
15547,4.2985,1.0618,1.0
15548,1.2732999999999999,0.0,0.0
15549,3.3459,2.0144,0.0
15550,4.3269,1.0334,0.0
15551,2.0479000000000003,3.4379000000000004,0.0
15552,0.0,0.0,0.0
15553,1.0334,4.3269,0.0
15554,3.8260000000000005,1.0334,1.0
15555,0.0,1.2732999999999999,0.0
15556,2.3067,4.3269,0.0
15557,1.0334,4.3269,0.0
15558,2.3067,3.8260000000000005,1.0
15559,1.0334,4.3269,1.0
15560,0.9493,4.411,1.0
15561,1.5969000000000002,3.7634,1.0
15562,3.2424,2.3067,1.0
15563,1.5095,3.8508000000000004,0.0
15564,2.0479000000000003,1.0334,1.0
15565,0.0,0.0,0.0
15566,1.2732999999999999,0.0,0.0
15567,3.8260000000000005,1.0334,1.0
15568,1.6196000000000002,3.7407,0.0
15569,4.3269,2.3067,0.0
15570,4.3269,1.0334,1.0
15571,0.0,1.2732999999999999,0.0
15572,4.3269,1.0334,1.0
15573,1.0334,4.3269,0.0
15574,0.0,0.0,0.0
15575,0.0,0.0,0.0
15576,3.2588000000000004,3.3747999999999996,1.0
15577,2.5462000000000002,2.8141,0.0
15578,2.2473,3.1130000000000004,0.0
15579,1.0334,4.3269,1.0
15580,2.5797000000000003,2.7805999999999997,0.0
15581,3.2424,1.0334,1.0
15582,1.0334,3.8260000000000005,1.0
15583,2.7879,3.8457,0.0
15584,2.5513,2.809,0.0
15585,1.6702000000000001,3.8983,1.0
15586,2.5462000000000002,2.8141000000000003,1.0
15587,1.5179,2.8367,1.0
15588,1.0334,3.2618,1.0
15589,3.2327000000000004,1.5634000000000001,1.0
15590,4.3269,1.0334,0.0
15591,4.3269,1.0334,0.0
15592,4.3269,2.3067,0.0
15593,3.4379000000000004,3.1957000000000004,1.0
15594,0.0,5.3603000000000005,0.0
15595,1.1312,0.0,0.0
15596,2.6447000000000003,2.7156,0.0
15597,0.0,1.2732999999999999,1.0
15598,0.0,0.0,0.0
15599,3.2327000000000004,2.1276,0.0
15600,2.6865,2.6738,1.0
15601,1.0334,3.2618,1.0
15602,2.3067,2.6782000000000004,0.0
15603,4.3269,1.0334,0.0
15604,1.0334,4.3269,1.0
15605,4.324300000000001,1.036,0.0
15606,1.0669,3.7925000000000004,0.0
15607,2.3067,4.3269,0.0
15608,1.0334,3.8260000000000005,1.0
15609,4.3269,1.0334,1.0
15610,1.0334,4.3269,1.0
15611,1.0334,4.3269,1.0
15612,1.0334,4.3269,1.0
15613,3.8260000000000005,1.0334,1.0
15614,3.8260000000000005,1.0334,1.0
15615,1.0334,2.0479000000000003,1.0
15616,3.2618,1.0334,0.0
15617,1.2732999999999999,0.0,0.0
15618,0.0,0.0,0.0
15619,1.0618,4.2985,1.0
15620,2.2841,3.0762000000000005,1.0
15621,3.2625,1.5969000000000002,1.0
15622,2.6782000000000004,1.0334,0.0
15623,3.8759,1.4844,0.0
15624,0.9493,4.411,1.0
15625,0.0,0.0,1.0
15626,1.0334,3.8260000000000005,1.0
15627,1.0334,3.2424,1.0
15628,3.0813,2.279,0.0
15629,4.411,0.9493,1.0
15630,1.2732999999999999,1.6954,0.0
15631,4.3269,1.0334,0.0
15632,4.825200000000001,0.5351,0.0
15633,0.5351,4.324300000000001,1.0
15634,2.3067,4.3269,0.0
15635,2.0195,3.3408,1.0
15636,3.9036999999999997,2.1463,1.0
15637,0.0,0.0,0.0
15638,3.7645000000000004,1.5958,0.0
15639,2.7318,1.5634000000000001,0.0
15640,2.0144,4.619199999999999,1.0
15641,1.6637,3.6966,0.0
15642,4.3269,1.0334,1.0
15643,3.3520999999999996,2.1503,0.0
15644,2.0446,2.2506000000000004,0.0
15645,4.8285,1.8051,1.0
15646,2.1014999999999997,3.2588000000000004,0.0
15647,0.9795,4.3808,1.0
15648,4.830299999999999,0.53,0.0
15649,3.1957000000000004,2.1646,1.0
15650,2.3067,4.3269,1.0
15651,4.3269,1.0334,1.0
15652,1.0702,3.7891999999999997,1.0
15653,2.3067,4.3269,1.0
15654,4.859400000000001,0.5009,1.0
15655,3.2618,2.3067,0.0
15656,3.8260000000000005,1.0334,0.0
15657,3.2625,2.0978000000000003,0.0
15658,4.3269,1.0334,0.0
15659,2.0479000000000003,1.0334,0.0
15660,3.2618,2.3067,1.0
15661,4.3269,1.0334,1.0
15662,1.1136,4.246700000000001,1.0
15663,4.3808,0.9795,0.0
15664,1.0334,4.3269,1.0
15665,3.2056,1.6538,0.0
15666,0.9493,3.9101000000000004,1.0
15667,4.3269,2.3067,0.0
15668,0.0,5.3603000000000005,0.0
15669,4.3269,2.3067,1.0
15670,3.8986,1.6699000000000002,0.0
15671,1.4844,3.8759,0.0
15672,4.9699,1.6637,0.0
15673,4.5157,1.0334,1.0
15674,1.8051,2.5495,1.0
15675,1.5146000000000002,3.8457,1.0
15676,2.1646,3.1957000000000004,1.0
15677,4.3269,1.0334,0.0
15678,2.0111,3.3492,1.0
15679,3.7969,1.5634000000000001,0.0
15680,2.0985000000000005,3.2618,0.0
15681,2.5462000000000002,2.8141000000000003,0.0
15682,0.0,1.2732999999999999,1.0
15683,1.5146000000000002,3.3448,1.0
15684,2.6865,2.6738,1.0
15685,1.6954,3.6649,0.0
15686,3.8260000000000005,2.3067,1.0
15687,2.2822000000000005,3.2862999999999998,1.0
15688,5.6002,1.0334,0.0
15689,2.0497,3.3106,1.0
15690,3.1746999999999996,2.1856,1.0
15691,2.068,3.2923000000000004,1.0
15692,2.8148,2.0446,1.0
15693,4.3269,2.3067,0.0
15694,2.6738,2.6865,0.0
15695,3.2618,2.3067,0.0
15696,2.7879,3.8457,0.0
15697,4.2951999999999995,1.0651000000000002,0.0
15698,4.2985,1.0618,0.0
15699,1.6538,3.2056,0.0
15700,3.3157000000000005,3.3179,0.0
15701,3.3408,2.0195,0.0
15702,2.8432000000000004,2.0162,1.0
15703,1.0618,5.5718,1.0
15704,4.084099999999999,2.5495,0.0
15705,2.1276,4.506,1.0
15706,4.5901,2.0435,0.0
15707,5.5718,1.0618,1.0
15708,2.8148,2.0446,1.0
15709,4.2985,1.0618,1.0
15710,2.1438,2.132,1.0
15711,2.1470000000000002,3.2133000000000003,1.0
15712,3.2866,2.0737,1.0
15713,3.2056,1.6538,0.0
15714,2.2563000000000004,3.104,0.0
15715,1.6454,3.7149,0.0
15716,1.4793,3.8810000000000002,0.0
15717,3.3117000000000005,2.0486,0.0
15718,2.8097000000000003,2.0497,0.0
15719,0.53,4.830299999999999,0.0
15720,3.8260000000000005,1.0334,0.0
15721,1.0334,3.2618,0.0
15722,1.6260000000000001,3.7343,0.0
15723,2.7914,2.5689,0.0
15724,1.4793,3.8810000000000002,0.0
15725,2.0111,3.3492,1.0
15726,1.0334,4.3269,1.0
15727,1.0334,4.3269,1.0
15728,2.8141000000000003,2.5462000000000002,0.0
15729,2.8141000000000003,2.5462000000000002,0.0
15730,4.859400000000001,0.5009,0.0
15731,2.7799000000000005,3.8536999999999995,0.0
15732,4.8285,0.5318,0.0
15733,1.0334,4.3269,0.0
15734,2.0479000000000003,1.0334,1.0
15735,0.0,0.0,1.0
15736,2.7879,3.8457,0.0
15737,2.0497,3.3106,1.0
15738,3.2618,1.0334,0.0
15739,3.2618,1.0334,1.0
15740,1.6203,3.7400000000000007,0.0
15741,1.6002,3.7601,1.0
15742,1.0334,4.3269,1.0
15743,1.0669,3.7292000000000005,0.0
15744,1.0334,3.2424,1.0
15745,4.3463,2.2873,1.0
15746,1.1187,3.7407,0.0
15747,0.9493,4.411,1.0
15748,1.0334,2.6782000000000004,1.0
15749,3.3408,2.0195,1.0
15750,0.0,5.3603000000000005,1.0
15751,0.0,0.0,0.0
15752,2.3067,3.8260000000000005,1.0
15753,1.0618,4.2985,1.0
15754,1.0334,3.2618,1.0
15755,2.0479000000000003,3.3124,1.0
15756,1.0669,4.2934,1.0
15757,2.2032,3.9294999999999995,0.0
15758,5.3603000000000005,0.0,0.0
15759,1.0618,3.7976,0.0
15760,4.3269,1.0334,0.0
15761,1.5146000000000002,3.8457,1.0
15762,3.8424,1.5179,1.0
15763,5.9968,0.6368,1.0
15764,0.0,5.3603000000000005,1.0
15765,3.3441,2.0162,1.0
15766,3.2862999999999998,2.2822000000000005,0.0
15767,2.598,2.7623,0.0
15768,3.8424,1.5179,1.0
15769,1.0334,4.3269,1.0
15770,0.0,2.4045,1.0
15771,1.2732999999999999,0.0,1.0
15772,4.2934,1.0669,0.0
15773,4.3269,1.0334,0.0
15774,1.0334,4.3269,1.0
15775,2.5455,2.8148,1.0
15776,1.5634000000000001,3.7969,1.0
15777,4.3269,1.0334,0.0
15778,0.0,0.0,0.0
15779,0.0,0.0,1.0
15780,2.3067,3.8260000000000005,0.0
15781,3.3117000000000005,1.4844,1.0
15782,0.0,1.2732999999999999,0.0
15783,0.0,0.0,0.0
15784,1.0334,4.3269,1.0
15785,3.1957000000000004,3.4379000000000004,1.0
15786,1.0334,4.3269,1.0
15787,2.809,2.5513,1.0
15788,2.8097000000000003,2.5505999999999998,1.0
15789,4.3269,1.0334,0.0
15790,0.0,1.2732999999999999,1.0
15791,3.2618,1.0334,0.0
15792,4.3269,1.0334,0.0
15793,2.937,3.1957000000000004,1.0
15794,1.6203,3.7400000000000007,1.0
15795,2.3067,4.3269,0.0
15796,4.3808,0.9795,1.0
15797,2.1856,3.1746999999999996,0.0
15798,2.3067,3.2618,0.0
15799,2.3067,4.3269,0.0
15800,0.0,1.2732999999999999,1.0
15801,4.3269,1.0334,0.0
15802,2.0629,3.2974,0.0
15803,0.5318,2.0479000000000003,1.0
15804,1.0618,3.7343,0.0
15805,1.0334,4.3269,0.0
15806,1.0334,3.8260000000000005,0.0
15807,2.7824000000000004,2.5779000000000005,1.0
15808,0.9828,4.3774999999999995,1.0
15809,3.7891999999999997,1.0702,0.0
15810,3.6966,1.6637,1.0
15811,2.8399,2.5203999999999995,1.0
15812,3.2618,1.0334,0.0
15813,2.0479000000000003,3.3124,1.0
15814,0.0,1.2732999999999999,1.0
15815,1.0334,3.8260000000000005,1.0
15816,4.3269,2.3067,1.0
15817,3.3459,0.9493,0.0
15818,2.2473,2.0479000000000003,1.0
15819,1.0334,4.3269,1.0
15820,4.8285,0.5318,0.0
15821,3.6966,1.6637,0.0
15822,2.0479000000000003,3.3124,0.0
15823,3.8260000000000005,2.3067,0.0
15824,3.2618,2.3067,1.0
15825,4.2985,1.0618,0.0
15826,0.5351,4.825200000000001,0.0
15827,3.3415000000000004,1.5179,0.0
15828,2.3067,4.3269,0.0
15829,2.1276,3.2327000000000004,0.0
15830,2.3067,3.8260000000000005,0.0
15831,4.3269,2.3067,0.0
15832,2.3067,3.7918000000000003,0.0
15833,0.0,0.0,1.0
15834,1.2732999999999999,0.0,1.0
15835,0.0,0.0,0.0
15836,0.5009,4.859400000000001,1.0
15837,0.0,0.0,1.0
15838,4.3269,1.0334,1.0
15839,4.3269,2.3067,1.0
15840,0.0,0.0,1.0
15841,1.0334,2.0479000000000003,1.0
15842,1.5095,3.8508000000000004,1.0
15843,2.8483,2.0111,0.0
15844,1.0312999999999999,4.329000000000001,1.0
15845,0.6368,0.6365,1.0
15846,1.0334,3.8260000000000005,0.0
15847,2.3067,4.3269,1.0
15848,0.0,0.0,0.0
15849,4.3269,1.0334,1.0
15850,0.0,0.0,0.0
15851,1.2732999999999999,0.0,1.0
15852,4.825200000000001,0.5351,0.0
15853,2.1554,3.2049,0.0
15854,0.0,0.0,1.0
15855,1.0334,4.3269,0.0
15856,0.0,0.0,0.0
15857,1.0334,4.3269,1.0
15858,1.0334,3.8260000000000005,0.0
15859,0.0,0.0,1.0
15860,4.3269,1.0334,1.0
15861,0.0,0.0,1.0
15862,1.5179,3.8424,1.0
15863,4.3269,2.3067,0.0
15864,1.0334,4.3269,1.0
15865,0.0,0.0,1.0
15866,1.0334,4.3269,1.0
15867,0.0,0.0,1.0
15868,0.0,0.0,0.0
15869,3.8260000000000005,2.3067,1.0
15870,2.0103999999999997,3.3499,1.0
15871,3.2424,1.0334,1.0
15872,1.0334,4.3269,1.0
15873,4.3269,1.0334,1.0
15874,1.0334,4.3269,0.0
15875,1.0618,4.2985,0.0
15876,4.3269,1.0334,1.0
15877,2.2563000000000004,2.6030999999999995,1.0
15878,3.8759,1.4844,1.0
15879,1.0334,4.3269,1.0
15880,1.0334,4.3269,1.0
15881,0.0,1.2732999999999999,1.0
15882,1.0334,4.3269,1.0
15883,1.0334,4.3269,1.0
15884,4.3269,1.0334,1.0
15885,3.8260000000000005,1.0334,1.0
15886,3.3408,2.0195,1.0
15887,2.3067,4.3269,0.0
15888,4.357800000000001,1.0025,0.0
15889,0.0,0.0,1.0
15890,2.3067,4.3269,0.0
15891,4.3269,1.0334,1.0
15892,0.0,1.2732999999999999,1.0
15893,4.3269,2.3067,0.0
15894,1.0334,4.3269,1.0
15895,4.3269,1.0334,0.0
15896,1.2732999999999999,0.0,1.0
15897,2.0195,3.3408,1.0
15898,4.3269,1.0334,0.0
15899,4.3269,1.0334,1.0
15900,1.6260000000000001,3.7343,0.0
15901,0.0,0.0,1.0
15902,1.6702000000000001,4.4625,0.0
15903,1.2732999999999999,0.0,1.0
15904,3.0813,1.7781,0.0
15905,3.3459,0.9493,1.0
15906,4.3269,1.0334,0.0
15907,1.0334,3.8260000000000005,1.0
15908,1.0618,3.7976,1.0
15909,2.6865,2.6738,1.0
15910,1.0334,4.3269,1.0
15911,3.3783000000000003,1.9820000000000002,0.0
15912,1.0334,3.8260000000000005,0.0
15913,0.6368,0.6365,1.0
15914,3.8260000000000005,1.0334,0.0
15915,4.825200000000001,0.5351,1.0
15916,4.796100000000001,0.5642,0.0
15917,1.6454,3.7149,1.0
15918,1.0334,4.3269,1.0
15919,3.8260000000000005,1.0334,0.0
15920,4.411,0.9493,0.0
15921,2.5495,2.8108,1.0
15922,3.1104,2.2499000000000002,0.0
15923,2.279,3.0813,0.0
15924,4.2985,1.0618,0.0
15925,1.0334,3.2618,1.0
15926,2.3067,3.8260000000000005,1.0
15927,1.6260000000000001,3.7343,1.0
15928,4.3269,1.0334,1.0
15929,3.7976,1.0618,1.0
15930,2.3067,3.8260000000000005,0.0
15931,1.6538,3.2056,1.0
15932,1.0334,3.2618,1.0
15933,2.7914,2.068,1.0
15934,1.6260000000000001,3.7343,0.0
15935,4.3269,1.0334,0.0
15936,1.6702000000000001,4.9634,0.0
15937,0.0,0.0,0.0
15938,0.0,0.0,1.0
15939,3.8475000000000006,1.5128000000000001,0.0
15940,4.290100000000001,1.0702,0.0
15941,3.7594000000000007,1.6009,1.0
15942,4.3269,1.0334,0.0
15943,3.2424,2.3067,1.0
15944,3.7925000000000004,1.0669,0.0
15945,1.4837,3.8766000000000003,0.0
15946,0.6368,0.6365,1.0
15947,4.3269,1.0334,0.0
15948,4.825200000000001,0.5351,0.0
15949,4.3269,2.3067,1.0
15950,2.7623,2.598,1.0
15951,4.3269,1.0334,0.0
15952,2.3067,4.3269,1.0
15953,2.0144,3.3459000000000003,1.0
15954,4.3774999999999995,0.9828,0.0
15955,1.0334,2.7861,0.0
15956,2.3067,4.3269,1.0
15957,2.7861,1.0334,1.0
15958,1.2732999999999999,0.0,0.0
15959,1.0334,4.3269,1.0
15960,3.2618,2.3067,0.0
15961,2.3067,4.3269,1.0
15962,1.0334,3.2618,0.0
15963,4.3269,1.0334,0.0
15964,3.9339,2.6997,0.0
15965,4.3269,1.0334,0.0
15966,0.0,0.0,0.0
15967,1.0618,4.2985,0.0
15968,3.8260000000000005,1.0334,0.0
15969,3.9101000000000004,0.9493,0.0
15970,4.411,0.9493,0.0
15971,4.411,0.9493,0.0
15972,3.3492,2.0111,0.0
15973,1.7245000000000001,3.6358,1.0
15974,1.0334,3.2424,1.0
15975,1.5146000000000002,3.3448,1.0
15976,4.324300000000001,1.036,1.0
15977,2.0497,3.3106,0.0
15978,2.7799000000000005,2.5804,1.0
15979,4.3269,1.0334,0.0
15980,1.7005,3.6598,1.0
15981,3.3106,2.0497,0.0
15982,1.0334,4.3269,0.0
15983,1.5146000000000002,3.8457,0.0
15984,2.6315,2.1646,0.0
15985,1.6538,3.7064999999999997,1.0
15986,1.0334,3.2618,1.0
15987,1.5376,3.8227000000000007,1.0
15988,1.0334,3.2618,1.0
15989,1.4844,3.8759,1.0
15990,0.0,0.0,1.0
15991,1.5634000000000001,3.7969,1.0
15992,1.0618,4.2985,0.0
15993,4.2985,1.0618,1.0
15994,3.8260000000000005,1.0334,0.0
15995,1.2732999999999999,0.0,0.0
15996,1.6538,3.2056,1.0
15997,3.2424,2.3067,0.0
15998,1.0334,3.8260000000000005,0.0
15999,2.1646,3.1957000000000004,1.0
16000,1.0334,4.3269,1.0
16001,2.0187999999999997,3.3415000000000004,0.0
16002,0.0,1.1312,1.0
16003,3.8260000000000005,1.0334,1.0
16004,1.0618,4.2985,0.0
16005,1.5634000000000001,3.7969,1.0
16006,2.6788999999999996,2.6814000000000004,1.0
16007,2.6121,1.5343,0.0
16008,5.3603000000000005,0.0,0.0
16009,3.2056,2.1547,1.0
16010,2.4045,0.0,1.0
16011,3.3408,2.0195,1.0
16012,3.1957000000000004,2.1646,0.0
16013,2.5513,2.809,1.0
16014,0.0,1.1312,1.0
16015,2.6847000000000003,3.9488999999999996,0.0
16016,1.0618,4.2985,1.0
16017,1.1719,5.4617,0.0
16018,3.8260000000000005,1.0334,0.0
16019,4.3269,1.0334,1.0
16020,4.859400000000001,0.5009,0.0
16021,4.3269,1.0334,0.0
16022,3.7601,1.036,0.0
16023,3.2618,2.0985000000000005,0.0
16024,3.1130000000000004,2.2473,0.0
16025,0.0,0.0,1.0
16026,2.0985000000000005,2.0479000000000003,1.0
16027,1.0334,4.3269,0.0
16028,1.4793,3.8810000000000002,1.0
16029,4.3269,1.0334,1.0
16030,3.8810000000000002,1.4793,0.0
16031,4.3269,2.3067,1.0
16032,2.3067,2.6782000000000004,0.0
16033,1.2732999999999999,0.0,0.0
16034,2.0195,3.3408,1.0
16035,1.0334,4.3269,1.0
16036,1.0334,4.3269,1.0
16037,4.3269,1.0334,0.0
16038,5.6002,1.0334,0.0
16039,1.2732999999999999,0.0,0.0
16040,4.3269,1.0334,0.0
16041,0.0,1.2732999999999999,1.0
16042,1.0669,4.2934,1.0
16043,2.7857000000000003,2.0737,0.0
16044,2.1014999999999997,3.2588000000000004,0.0
16045,2.6782000000000004,2.3067,0.0
16046,0.0,1.6954,1.0
16047,1.2139,0.0,0.0
16048,0.5836,1.6954,0.0
16049,0.0,0.0,1.0
16050,2.6121,2.7482,1.0
16051,1.0334,4.3269,0.0
16052,2.279,0.0,0.0
16053,0.0,0.0,0.0
16054,0.0,2.279,0.0
16055,3.1130000000000004,2.2473,0.0
16056,0.0,0.0,1.0
16057,2.279,0.0,0.0
16058,0.0,0.0,0.0
16059,0.0,0.0,0.0
16060,0.0,0.0,1.0
16061,0.0,0.0,1.0
16062,0.0,0.0,1.0
16063,0.0,0.0,0.0
16064,0.0,0.0,1.0
16065,0.0,1.6954,1.0
16066,1.0334,3.7918000000000003,1.0
16067,0.0,0.0,1.0
16068,1.2732999999999999,0.0,0.0
16069,1.2732999999999999,0.0,0.0
16070,1.2732999999999999,0.0,0.0
16071,1.2732999999999999,0.0,0.0
16072,1.2732999999999999,0.0,0.0
16073,2.0479000000000003,2.7288,0.0
16074,0.0,0.0,1.0
16075,0.0,0.0,1.0
16076,1.2732999999999999,0.0,0.0
16077,2.0435,3.3168,1.0
16078,3.2424,1.0334,0.0
16079,2.5753,2.785,1.0
16080,3.8260000000000005,1.0334,0.0
16081,2.3067,3.8260000000000005,0.0
16082,4.3269,2.3067,0.0
16083,2.3067,4.3269,0.0
16084,0.0,1.2732999999999999,0.0
16085,1.0334,3.7433000000000005,0.0
16086,1.0334,4.3269,0.0
16087,3.7433000000000005,1.0334,0.0
16088,1.0334,3.7433000000000005,0.0
16089,1.0334,4.3269,1.0
16090,2.0479000000000003,3.3124,0.0
16091,1.0334,4.3269,0.0
16092,0.53,4.830299999999999,0.0
16093,2.0479000000000003,2.2279,0.0
16094,1.0334,3.7433000000000005,0.0
16095,2.2279,2.0479000000000003,0.0
16096,3.7433000000000005,1.0334,0.0
16097,4.3269,2.3067,0.0
16098,1.0334,3.2424,1.0
16099,1.2732999999999999,0.0,0.0
16100,1.0334,3.2424,1.0
16101,2.7572,2.0195,0.0
16102,1.0334,3.7433000000000005,1.0
16103,1.0334,3.7433000000000005,1.0
16104,2.6498,2.1269,1.0
16105,2.279,0.0,1.0
16106,3.2618,1.5343,0.0
16107,2.2473,3.1130000000000004,0.0
16108,0.0,2.279,1.0
16109,1.6702000000000001,4.9634,0.0
16110,4.3269,1.0334,0.0
16111,1.6702000000000001,4.9634,0.0
16112,4.3269,1.0334,1.0
16113,4.3269,2.3067,1.0
16114,0.0,0.0,1.0
16115,4.3269,1.0334,1.0
