Sean Sorensen,774,0,18,5,0,29.57700205,0.5,0,0,0,0,0,0,0,0,0,2,0.2777777777777778,0,0,0,0,0,100401
Dimitru Haradau,352,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106883
Shlomo Glickstein,301,0,233,114,188,29.16906229,1,0,0,0,0,0,0,0,0,0,0,0.4892703862660944,0,0,0,0,0,100515
Jay Lapidus,143,0,116,41,188,27.70157426,0,0,0,0,0,0,0,0,0,0,-2,0.35344827586206895,0,0,0,0,0,100597
Tony Graham,138,0,26,8,0,25.40999316,1,0,0,0,0,0,0,0,0,0,-6,0.3076923076923077,0,0,0,0,0,100451
John Sadri,129,0,241,116,188,30.31348392,1,0,0,0,0,0,0,0,0,0,-1,0.48132780082987553,0,0,0,0,0,100446
Fritz Buehning,45,0,137,58,196,23.8275154,1,0,0,0,0,0,0,0,0,0,-7,0.4233576642335766,0,0,0,0,0,100655
Scott Mccain,236,0,52,18,180,27.61122519,1,0,0,0,0,0,0,0,0,0,-4,0.34615384615384615,0,0,0,0,0,100519
Greg Whitecross,301,0,20,5,185,23.70157426,1,0,0,0,0,0,0,0,0,0,-3,0.25,0,0,0,0,0,100726
John Fitzgerald,192,142,390,201,183,29.85352498,1,0,0,0,0,0,0,0,0,0,-2,0.5153846153846153,0,0,0,0,0,100713
Tim Mayotte,41,664,481,302,190,30.25598905,1,0,0,0,0,0,0,0,0,0,0,0.6278586278586279,0,0,0,0,0,100689
Eddie Edwards,256,0,161,63,190,31.52361396,1,0,0,0,0,0,0,0,0,0,0,0.391304347826087,0,0,0,0,0,100440
Chris Johnstone,241,0,67,23,175,23.79739904,1,0,0,0,0,0,0,0,0,0,-5,0.34328358208955223,0,0,0,0,0,100699
Thierry Tulasne,144,218,412,212,178,27.16495551,1,0,0,0,0,0,0,0,0,0,-1,0.5145631067961165,0,0,0,0,0,100942
Ivan Lendl,3,2581,834,729,188,30.75975359,1,0,0,0,0,0,0,0,0,0,0,0.8741007194244604,0,0,0,0,0,100656
Pedro Rebolledo,130,265,178,84,170,29.84531143,1,0,0,0,0,0,0,0,0,0,0,0.47191011235955055,0,0,0,0,0,100711
Stefan Simonsson,168,0,121,53,175,26.15742642,1,0,0,0,0,0,0,0,0,0,-6,0.4380165289256198,0,0,0,0,0,100640
Alejandro Gattiker,367,0,18,2,180,25.66187543,1,0,0,0,0,0,0,0,0,0,-5,0.1111111111111111,0,0,0,0,0,100538
Guillermo Aubone,133,0,24,7,0,27.01437372,0,0,0,0,0,0,0,0,0,0,-5,0.2916666666666667,0,0,0,0,0,100336
Gabriel Urpi,453,0,74,28,173,25.90554415,1,0,0,0,0,0,0,0,0,0,0,0.3783783783783784,0,0,0,0,0,100764
Alejandro Cortes,193,0,19,4,0,27.47433265,1,0,0,0,0,0,0,0,0,0,-3,0.21052631578947367,0,0,0,0,0,100384
Christophe Casa,259,0,14,5,178,26.592744699999997,1,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0,0,0,0,0,100483
Juan Carlos Ayala,390,0,3,0,0,20.14510609,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100753
Jose Lopez Maeso,298,0,124,46,173,32.71457906,1,0,0,0,0,0,0,0,0,0,-1,0.3709677419354839,0,0,0,0,0,100460
Mario Martinez,233,0,116,58,170,23.39767283,1,0,0,0,0,0,0,0,0,0,-2,0.5,0,0,0,0,0,100769
Andres Gomez,6,1680,608,410,193,30.78439425,0,0,0,0,0,0,0,0,0,0,-11,0.6743421052631579,0,0,0,0,0,100653
Chaim Arlozorov,283,0,2,0,0,24.04928131,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,106715
Eric Fromm,799,0,74,26,178,28.85147159,1,0,0,0,0,0,0,0,0,0,0,0.35135135135135137,0,0,0,0,0,100546
Wolfgang Popp,185,0,78,22,183,28.91718001,1,0,0,0,0,0,0,0,0,0,0,0.28205128205128205,0,0,0,0,0,100598
Marco Alciati,274,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,107649
Christoph Zipf,494,0,27,11,185,23.85489391,1,0,0,0,0,0,0,0,0,0,-4,0.4074074074074074,0,0,0,0,0,100878
Gustavo Guerrero,285,0,16,3,180,28.06844627,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,100630
Roberto Vizcaino,218,0,21,7,178,27.43600274,1,0,0,0,0,0,0,0,0,0,-3,0.3333333333333333,0,0,0,0,0,100481
Claudio Panatta,159,0,188,73,178,29.26214921,1,0,0,0,0,0,0,0,0,0,-2,0.3882978723404255,0,0,0,0,0,100646
Diego Perez,130,278,370,186,178,28.73648186,1,0,0,0,0,0,0,0,0,0,-7,0.5027027027027027,0,0,0,0,0,100800
Ney Keller,161,0,3,0,0,24.08761123,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100572
Pablo Arraya,144,238,287,138,180,29.0403833,1,0,0,0,0,0,0,0,0,0,-2,0.4808362369337979,0,0,0,0,0,100782
Marcos Hocevar,132,0,103,36,185,29.66735113,1,0,0,0,0,0,0,0,0,0,0,0.34951456310679613,0,0,0,0,0,100393
Fernando Maynetto,178,0,8,0,0,25.10609172,1,0,0,0,0,0,0,0,0,0,-8,0.0,0,0,0,0,0,100405
Steve Denton,302,0,183,85,188,30.35181383,1,0,0,0,0,0,0,0,0,0,-1,0.4644808743169399,0,0,0,0,0,100445
Rory Chappell,297,0,6,1,0,23.97262149,1,0,0,0,0,0,0,0,0,0,-1,0.16666666666666666,0,0,0,0,0,100577
Paul Avis,356,0,4,1,0,23.34291581,1,0,0,0,0,0,0,0,0,0,-2,0.25,0,0,0,0,0,100533
Mike Myburg,198,0,10,3,0,29.53045859,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,100310
Frank Puncec,179,0,7,0,0,31.4880219,1,0,0,0,0,0,0,0,0,0,-7,0.0,0,0,0,0,0,100246
Leo Palin,258,0,36,10,178,29.57700205,1,0,0,0,0,0,0,0,0,0,-7,0.2777777777777778,0,0,0,0,0,100450
Schalk Van Der Merwe,157,0,5,2,0,21.71663244,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,100738
Eduardo Bengoechea,185,147,208,100,185,31.30732375,1,0,0,0,0,0,0,0,0,0,0,0.4807692307692308,0,0,0,0,0,100607
Marko Ostoja,320,54,169,60,175,29.71663244,1,0,0,0,0,0,0,0,0,0,-3,0.35502958579881655,0,0,0,0,0,100701
Cassio Motta,104,327,224,92,180,30.70225873,1,0,0,0,0,0,0,0,0,0,0,0.4107142857142857,0,0,0,0,0,100652
Fernando Dalla Fontana,182,0,14,5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0,0,0,0,0,107000
Andrei Dirzu,202,0,13,3,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,0.23076923076923078,0,0,0,0,0,106531
Fernando Luna,111,303,257,126,175,32.43805613,1,0,0,0,0,0,0,0,0,0,0,0.490272373540856,0,0,0,0,0,100536
Haroon Ismail,717,0,20,7,178,31.18412047,1,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,100368
Per Hjertquist,317,0,51,18,183,24.37234771,1,0,0,0,0,0,0,0,0,0,-7,0.35294117647058826,0,0,0,0,0,100667
Ben Mckown,125,0,10,4,0,24.36687201,1,0,0,0,0,0,0,0,0,0,-1,0.4,0,0,0,0,0,100463
Tom Cain,268,0,70,26,185,27.75633128,1,0,0,0,0,0,0,0,0,0,-4,0.37142857142857144,0,0,0,0,0,100562
John Hayes,511,0,19,5,193,29.3908282,1,0,0,0,0,0,0,0,0,0,-4,0.2631578947368421,0,0,0,0,0,100375
Marty Davis,545,16,285,136,183,31.85763176,1,0,0,0,0,0,0,0,0,0,-2,0.47719298245614034,0,0,0,0,0,100570
Jimmy Arias,59,527,410,231,175,26.16290212,1,0,0,0,0,0,0,0,0,0,0,0.5634146341463414,0,0,0,0,0,101061
Javier Ordaz,390,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107297
Adolfo Gonzalez,255,0,4,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,106447
Bruce Foxworth,147,0,9,2,180,26.27241615,1,0,0,0,0,0,0,0,0,0,-3,0.2222222222222222,0,0,0,0,0,100448
Peter Spang,302,0,2,0,0,23.95071869,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100508
Glenn Petrovic,383,0,1,0,0,23.84394251,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100473
Cary Stansbury,483,0,12,4,196,27.989048600000004,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100564
Lloyd Bourne,202,0,108,42,190,28.867898699999998,1,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0,0,0,0,0,100565
Dave Siegler,237,0,17,7,0,21.59342916,1,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0,0,100749
Larry Stefanki,236,0,109,44,178,29.913757699999998,1,0,0,0,0,0,0,0,0,0,-1,0.4036697247706422,0,0,0,0,0,100489
Mark Lewis,527,0,4,1,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.25,0,0,0,0,0,107699
Peter Campbell,1091,1,3,0,0,39.21971253,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100224
Bill Gilmour,335,0,1,0,0,20.60506502,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100678
Ron Hightower,289,0,21,4,185,24.06023272,1,0,0,0,0,0,0,0,0,0,-14,0.19047619047619047,0,0,0,0,0,100573
David Mustard,243,0,35,8,180,26.00410678,0,0,0,0,0,0,0,0,0,0,-2,0.22857142857142856,0,0,0,0,0,100638
Hugo Roverano,450,0,3,1,0,24.99931554,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100513
Jose Luis Damiani,143,0,67,32,185,26.11635866,0.5,0,0,0,0,0,0,0,0,0,1,0.47761194029850745,0,0,0,0,0,100453
Andreas Maurer,370,0,192,87,175,31.16769336,1,0,0,0,0,0,0,0,0,0,-7,0.453125,0,0,0,0,0,100530
Bernard Boileau,308,0,53,21,185,26.04517454,1,0,0,0,0,0,0,0,0,0,-3,0.39622641509433965,0,0,0,0,0,100599
Roberto Arguello,189,139,140,59,173,27.33196441,0.5,0,0,0,0,0,0,0,0,0,-2,0.42142857142857143,0,0,0,0,0,100922
Gustavo Tiberti,334,0,21,5,175,26.66666667,1,0,0,0,0,0,0,0,0,0,-4,0.23809523809523808,0,0,0,0,0,100636
Erick Iskersky,735,0,33,11,180,27.56468172,1,0,0,0,0,0,0,0,0,0,-4,0.3333333333333333,0,0,0,0,0,100523
Jerome Potier,158,194,120,46,180,28.14784394,0,0,0,0,0,0,0,0,0,0,-4,0.38333333333333336,0,0,0,0,0,100844
Hans Dieter Beutel,145,0,47,14,185,26.598220399999995,1,0,0,0,0,0,0,0,0,0,0,0.2978723404255319,0,0,0,0,0,100835
Anders Jarryd,111,316,460,299,180,29.31416838,1,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,100757
Gerard Toulon,390,0,1,0,185,26.53251198,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100348
Juan Avendano,700,8,87,28,178,29.19096509,1,0,0,0,0,0,0,0,0,0,-4,0.3218390804597701,0,0,0,0,0,100719
Joakim Nystrom,76,0,394,257,188,25.90554415,1,0,0,0,0,0,0,0,0,0,-7,0.6522842639593909,0,0,0,0,0,100893
Roland Stadler,206,0,103,38,178,30.24503765,0.5,0,0,0,0,0,0,0,0,0,-3,0.36893203883495146,0,0,0,0,0,100603
Carlos Castellan,251,0,51,20,190,24.50376454,1,0,0,0,0,0,0,0,0,0,-1,0.39215686274509803,0,0,0,0,0,100799
Patrizio Parrini,675,0,3,0,0,24.88158795,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100622
Ricardo Acuna,224,0,152,58,175,31.21971253,0.5,0,0,0,0,0,0,0,0,0,2,0.3815789473684211,0,0,0,0,0,100518
Fabrizio Fanucci,423,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,106983
Gianluca Rinaldini,430,0,16,2,0,24.95277207,1,0,0,0,0,0,0,0,0,0,-2,0.125,0,0,0,0,0,100615
Hans Simonsson,204,0,71,22,178,22.91854894,1,0,0,0,0,0,0,0,0,0,-2,0.30985915492957744,0,0,0,0,0,100821
Pat Serret,400,0,3,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,107928
Robert Vant Hof,443,30,114,48,193,31.07460643,1,0,0,0,0,0,0,0,0,0,0,0.42105263157894735,0,0,0,0,0,100592
Enzo Vattuone,302,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106950
Henri Leconte,30,860,437,273,185,27.43600274,0,0,0,0,0,0,0,0,0,0,0,0.6247139588100686,0,0,0,0,0,100936
Glen Holroyd,185,0,16,5,0,27.87132101,1,0,0,0,0,0,0,0,0,0,-1,0.3125,0,0,0,0,0,100349
Jan Gunnarsson,90,384,314,159,185,28.43531828,1,0,0,0,0,0,0,0,0,0,0,0.5063694267515924,0,0,0,0,0,100829
Sammy Giammalva Jr,141,0,298,146,178,26.258726899999996,1,0,0,0,0,0,0,0,0,0,-2,0.4899328859060403,0,0,0,0,0,100905
Tony Giammalva,269,0,89,31,190,27.17590691,1,0,0,0,0,0,0,0,0,0,-2,0.34831460674157305,0,0,0,0,0,100535
Jai Dilouie,264,0,2,0,0,22.31895962,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100557
Robert Reininger,182,0,14,6,185,25.00479124,1,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,100512
Markus Gunthardt,209,0,3,0,178,23.97535934,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100497
Ivan Dupasquier,284,0,23,10,0,21.11156742,1,0,0,0,0,0,0,0,0,0,-1,0.43478260869565216,0,0,0,0,0,100789
Craig Wittus,313,0,43,15,180,27.33196441,1,0,0,0,0,0,0,0,0,0,0,0.3488372093023256,0,0,0,0,0,100472
Juan Nunez,185,0,9,2,190,24.84325804,1,0,0,0,0,0,0,0,0,0,-2,0.2222222222222222,0,0,0,0,0,100447
Beejong Sisson,722,0,7,2,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.2857142857142857,0,0,0,0,0,106610
Craig Edwards,365,0,6,2,175,26.28884326,1,0,0,0,0,0,0,0,0,0,-2,0.3333333333333333,0,0,0,0,0,100379
Mike Leach,124,0,153,65,180,27.28542094,0,0,0,0,0,0,0,0,0,0,-2,0.42483660130718953,0,0,0,0,0,100657
Wayne Hampson,206,0,19,4,183,25.36344969,1,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0,0,0,0,0,100495
Mats Wilander,40,667,628,481,183,26.20396988,0.5,0,0,0,0,0,0,0,0,0,5,0.7659235668789809,0,0,0,0,0,101062
Bernhard Pils,240,0,31,10,178,25.72758385,1,0,0,0,0,0,0,0,0,0,-4,0.3225806451612903,0,0,0,0,0,100781
Stefan Svensson,250,0,4,1,185,20.87611225,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,100803
Jorgen Windahl,313,56,41,13,183,27.34565366,1,0,0,0,0,0,0,0,0,0,0,0.3170731707317073,0,0,0,0,0,100899
Marc Albert,403,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107630
Wayne Pascoe,198,0,12,4,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.3333333333333333,0,0,0,0,0,108505
Warren Maher,230,0,8,3,0,25.96577687,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,100464
Brad Guan,185,0,11,3,0,23.45790554,1,0,0,0,0,0,0,0,0,0,-5,0.2727272727272727,0,0,0,0,0,100550
Eric Wilborts,308,0,14,5,0,18.53798768,1,0,0,0,0,0,0,0,0,0,-2,0.35714285714285715,0,0,0,0,0,101046
Robbie Venter,319,0,19,4,180,24.53661875,0,0,0,0,0,0,0,0,0,0,-2,0.21052631578947367,0,0,0,0,0,100673
Carlos Gattiker,337,0,5,0,175,26.57631759,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100438
Jaroslav Navratil,598,0,87,30,196,32.22997947,1,0,0,0,0,0,0,0,0,0,-6,0.3448275862068966,0,0,0,0,0,100490
Ingo Wimmer,440,0,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,107233
Helmar Stiegler,358,0,3,0,0,22.79534565,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100659
Juan Farrow,749,0,3,0,180,27.20054757,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100520
Ernie Fernandez,228,0,13,6,190,24.65982204,1,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0,0,0,0,0,100682
Ian Harris,403,0,2,1,0,28.73100616,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100291
Rodney Harmon,199,0,56,22,188,23.85489391,1,0,0,0,0,0,0,0,0,0,-2,0.39285714285714285,0,0,0,0,0,100765
Nduka Odizor,181,157,177,72,183,32.16427105,1,0,0,0,0,0,0,0,0,0,0,0.4067796610169492,0,0,0,0,0,100553
Michael Grant,196,0,3,0,178,25.48117728,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100415
Damir Keretic,202,0,173,76,178,28.81040383,1,0,0,0,0,0,0,0,0,0,0,0.4393063583815029,0,0,0,0,0,100661
Max Wunschig,457,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,107761
Jiri Prucha,365,0,1,0,0,25.9247091,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100387
Zoltan Kuharszky,616,0,75,25,183,29.24024641,1,0,0,0,0,0,0,0,0,0,-10,0.3333333333333333,0,0,0,0,0,100609
Jim Gurfein,246,0,82,29,175,27.55373032,0,0,0,0,0,0,0,0,0,0,-3,0.35365853658536583,0,0,0,0,0,100715
Morris Skip Strode,127,0,23,6,193,22.57905544,1,0,0,0,0,0,0,0,0,0,-5,0.2608695652173913,0,0,0,0,0,100681
David Dowlen,433,0,29,8,178,26.97878166,1,0,0,0,0,0,0,0,0,0,-8,0.27586206896551724,0,0,0,0,0,100649
Charles Buzz Strode,272,0,19,4,183,28.10677618,1,0,0,0,0,0,0,0,0,0,-5,0.21052631578947367,0,0,0,0,0,100496
Egan Adams,155,0,25,5,178,25.94934976,1,0,0,0,0,0,0,0,0,0,-6,0.2,0,0,0,0,0,100604
Craig A Miller,243,0,49,12,188,25.23203285,1,0,0,0,0,0,0,0,0,0,-2,0.24489795918367346,0,0,0,0,0,100868
Matt Doyle,974,0,109,43,193,30.39561944,1,0,0,0,0,0,0,0,0,0,0,0.3944954128440367,0,0,0,0,0,100517
Shinichi Sakamoto,607,0,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0,0,0,108253
Shigeyuki Nishio,468,0,4,0,0,30.37919233,1,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0,0,0,100333
Mel Purcell,306,0,284,143,178,29.67282683,1,0,0,0,0,0,0,0,0,0,-4,0.5035211267605634,0,0,0,0,0,100611
Vincent Van Patten,437,0,130,57,180,29.77412731,1,0,0,0,0,0,0,0,0,0,-1,0.43846153846153846,0,0,0,0,0,100502
Wally Masur,45,638,369,200,180,27.4825462,1,0,0,0,0,0,0,0,0,0,-3,0.5420054200542005,0,0,0,0,0,100923
John Benson,356,0,6,1,0,22.16837782,1,0,0,0,0,0,0,0,0,0,-2,0.16666666666666666,0,0,0,0,0,100608
Miloslav Lacek,173,0,2,0,175,25.32785763,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100593
Chip Hooper,150,0,160,68,198,29.21560575,1,0,0,0,0,0,0,0,0,0,-5,0.425,0,0,0,0,0,100567
Jeremy Bates,118,299,179,73,180,28.38056126,1,0,0,0,0,0,0,0,0,0,0,0.40782122905027934,0,0,0,0,0,100837
Alejandro Ganzabal,119,0,79,31,180,26.9431896,1,0,0,0,0,0,0,0,0,0,-4,0.3924050632911392,0,0,0,0,0,100651
Heinz Gildemeister,758,0,10,5,178,23.80013689,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100700
Raul Antonio Viver,257,82,68,23,190,29.02395619,0,0,0,0,0,0,0,0,0,0,0,0.3382352941176471,0,0,0,0,0,100727
Scott Davis,46,620,348,187,188,28.19164956,1,0,0,0,0,0,0,0,0,0,0,0.5373563218390804,0,0,0,0,0,100855
Cliff Skakle,482,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,106780
Filip Krajcik,227,0,1,0,0,25.49486653,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100385
Florin Segarceanu,293,67,101,41,180,29.08692676,0.5,0,0,0,0,0,0,0,0,0,2,0.40594059405940597,0,0,0,0,0,100730
Thomas Emmrich,482,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,108385
Famiano Meneschincheri,227,0,1,0,0,24.08487337,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100505
Thierry Stevaux,195,0,5,1,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.2,0,0,0,0,0,108377
Regis Brunet,423,0,2,1,183,24.67624914,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100435
Carlos Lando,241,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106702
Chris Delaney,170,0,7,2,0,23.58932238,1,0,0,0,0,0,0,0,0,0,-2,0.2857142857142857,0,0,0,0,0,100488
Alain Brichant,452,0,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,106458
Marcel Freeman,242,0,129,52,173,28.47364819,1,0,0,0,0,0,0,0,0,0,-1,0.40310077519379844,0,0,0,0,0,100663
Jose Ayala,457,0,1,0,180,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,101832
Billy Nealon,299,0,7,0,178,24.7118412,0,0,0,0,0,0,0,0,0,0,-7,0.0,0,0,0,0,0,100704
Bill Cowan,453,0,5,0,0,28.28473648,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100596
Rick Meyers,415,0,2,0,173,23.73990418,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100539
Andy Kohlberg,572,0,18,5,178,27.655030800000002,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0,0,0,0,0,100616
Freddie Sauer,134,0,12,4,0,21.42094456,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100762
Cary Leeds,389,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,106706
Vittorio Magnelli,283,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108481
Bruce Nichols,662,0,3,0,0,26.12731006,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100412
Derek Tarr,214,0,45,15,185,27.82477755,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100624
Andy Andrews,176,0,27,7,185,26.34360027,1,0,0,0,0,0,0,0,0,0,-1,0.25925925925925924,0,0,0,0,0,100575
Gregoire Rafaitin,301,0,4,2,180,25.27036277,1,0,0,0,0,0,0,0,0,0,-1,0.5,0,0,0,0,0,100501
Vadim Borisov,274,0,5,4,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,108459
Zoltan Ilin,309,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108580
Paul Torre,330,0,8,2,180,33.30869268,1,0,0,0,0,0,0,0,0,0,-4,0.25,0,0,0,0,0,100307
Dick Metz,618,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106876
Hans Schwaier,277,70,148,61,173,26.31074606,1,0,0,0,0,0,0,0,0,0,-3,0.41216216216216217,0,0,0,0,0,101020
Mark Vines,342,0,13,0,170,25.85900068,0,0,0,0,0,0,0,0,0,0,-13,0.0,0,0,0,0,0,100471
Kevin Curren,71,491,408,254,185,32.77481177,1,0,0,0,0,0,0,0,0,0,-1,0.6225490196078431,0,0,0,0,0,100529
Peter Rennert,248,0,28,8,185,25.72758385,0,0,0,0,0,0,0,0,0,0,-3,0.2857142857142857,0,0,0,0,0,100574
Christophe Lesage,548,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,106758
Maurice Hunter,309,0,1,0,0,25.51403149,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100466
Amani Jumatano,382,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106512
Matthew McDonald,473,0,2,0,0,24.39698836,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100554
John Austin,70,0,2,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,130938
Helmut Beermann,235,0,1,0,0,27.17043121,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100370
Tian C Viljoen,382,0,2,0,0,21.24845996,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100775
Francisco Ferrer,300,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107024
Michael Robertson,225,106,67,23,185,27.26899384,1,0,0,0,0,0,0,0,0,0,0,0.34328358208955223,0,0,0,0,0,100935
Ronnie Bathman,454,27,34,9,183,31.20876112,1,0,0,0,0,0,0,0,0,0,-2,0.2647058823529412,0,0,0,0,0,100595
Michael Fancutt,494,0,4,0,190,23.87953457,1,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0,0,0,100722
Valerio Baiardo,536,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108460
Ivan Kley,303,0,53,14,183,31.60574949,1,0,0,0,0,0,0,0,0,0,0,0.2641509433962264,0,0,0,0,0,100548
Givaldo Barbosa,399,0,44,11,183,35.01437372,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,100323
Julio Goes,289,0,33,8,180,33.26762491,1,0,0,0,0,0,0,0,0,0,-4,0.24242424242424243,0,0,0,0,0,100398
Jimmy Brown,140,231,256,117,180,25.42642026,1,0,0,0,0,0,0,0,0,0,-4,0.45703125,0,0,0,0,0,101131
Cesar Kist,261,0,21,6,180,24.44626968,1,0,0,0,0,0,0,0,0,0,-3,0.2857142857142857,0,0,0,0,0,101076
Ben Testerman,94,0,161,76,185,24.94182067,0,0,0,0,0,0,0,0,0,0,0,0.4720496894409938,0,0,0,0,0,100797
Loic Courteau,292,0,38,13,175,24.49281314,1,0,0,0,0,0,0,0,0,0,-2,0.34210526315789475,0,0,0,0,0,100993
Rocky Royer,223,0,6,0,0,25.51676934,1,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0,0,0,100547
Brad Gilbert,10,1451,536,369,185,29.33607118,1,0,0,0,0,0,0,0,0,0,0,0.6884328358208955,0,0,0,0,0,100763
