,Player 1 Score,Player 2 Score,Winner,,,
30679,0,1.2733,1,1.2733,,
30680,1.2733,0,0,1.2733,,
30681,0,0,1,0,,
30682,1.0334,4.3269,0,3.2935,,
30683,2.3067,3.2618,1,0.9551,,
30684,1.0334,3.826,1,2.7926,,
30685,0,1.2733,0,1.2733,,
30686,2.3067,2.0479,0,0.2588,,
30687,1.2733,0,1,1.2733,,
30688,0,1.2733,0,1.2733,,
30689,2.3067,2.6782,0,0.3715,,
30690,1.2733,0,0,1.2733,,
30691,1.0334,5.6002,1,4.5668,,
30692,4.3269,1.0334,0,3.2935,,
30693,2.7861,1.0334,0,1.7527,,
30694,2.3067,3.2618,1,0.9551,,
30695,0,0,0,0,,
30696,2.3067,4.3269,0,2.0202,,
30697,0,1.2733,0,1.2733,,
30698,2.3067,3.2424,0,0.9357,,
30699,2.3067,3.2618,0,0.9551,,
30700,0,0,0,0,,
30701,1.2733,0,0,1.2733,,
30702,1.0334,4.3269,1,3.2935,,
30703,3.2618,1.0334,1,2.2284,,
30704,0.6368,0.6365,0,0.0003,,
30705,0,1.2733,1,1.2733,,
30706,1.0618,3.2334,1,2.1716,,
30707,3.2424,2.3067,1,0.9357,,
30708,0,0,0,0,,
30709,1.2733,0,1,1.2733,,
30710,1.2733,0,0,1.2733,,
30711,3.826,1.0334,0,2.7926,,
30712,0,1.2733,1,1.2733,,
30713,1.2733,0,0,1.2733,,
30714,1.2733,1.2139,0,0.0594,,
30715,0,1.2733,0,1.2733,,
30716,0,1.2733,1,1.2733,,
30717,1.2733,0,0,1.2733,,
30718,0,0,0,0,,
30719,2.6962,0.9493,0,1.7469,,
30720,1.2733,0,1,1.2733,,
30721,0,0,0,0,,
30722,0,1.2733,1,1.2733,,
30723,4.0892,2.5444,0,1.5448,,
30724,2.3067,3.2618,1,0.9551,,
30725,1.2733,0,1,1.2733,,
30726,0,1.2733,1,1.2733,,
30727,1.2733,0,0,1.2733,,
30728,2.3067,4.3269,1,2.0202,,
30729,0.6365,0.6368,1,0.0003,,
30730,2.3067,3.2618,1,0.9551,,
30731,0,1.2733,0,1.2733,,
30732,1.2733,0,0,1.2733,,
30733,3.826,2.3067,1,1.5193,,
30734,1.2733,0,1,1.2733,,
30735,0,1.2733,0,1.2733,,
30736,0,1.2733,0,1.2733,,
30737,3.826,2.3067,0,1.5193,,
30738,0,1.2733,1,1.2733,,
30739,6.6336,0,0,6.6336,,
30740,1.2733,0,1,1.2733,,
30741,4.3269,2.3067,1,2.0202,,
30742,1.6702,3.8983,0,2.2281,,
30743,1.2733,0,0,1.2733,,
30744,0,1.2733,0,1.2733,,
30745,0,0,1,0,,
30746,2.3067,3.826,0,1.5193,,
30747,1.0334,5.6002,0,4.5668,,
30748,0,1.2733,1,1.2733,,
30749,1.2733,0,1,1.2733,,
30750,1.2733,0,0,1.2733,,
30751,0,1.2733,0,1.2733,,
30752,1.2733,0,0,1.2733,,
30753,1.2733,0,0,1.2733,,
30754,1.2733,0,0,1.2733,,
30755,3.826,2.3067,1,1.5193,,
30756,0,0,1,0,,
30757,2.3067,3.2618,0,0.9551,,
30758,4.3269,1.0334,0,3.2935,,
30759,0,0,0,0,,
30760,0,0,0,0,,
30761,0,0,0,0,,
30762,3.2334,1.626,0,1.6074,,
30763,1.0334,3.2618,0,2.2284,,
30764,0,0,1,0,,
30765,3.3212,1.0334,0,2.2878,,
30766,1.2733,0,0,1.2733,,
30767,1.2733,0,0,1.2733,,
30768,3.826,1.0334,1,2.7926,,
30769,1.2733,0,0,1.2733,,
30770,1.2733,0,1,1.2733,,
30771,1.2733,0,1,1.2733,,
30772,4.3269,1.0334,0,3.2935,,
30773,0,0,0,0,,
30774,1.0334,3.2618,1,2.2284,,
30775,1.0334,3.3212,0,2.2878,,
30776,0,1.2733,0,1.2733,,
30777,0,1.2733,0,1.2733,,
30778,1.2733,0,1,1.2733,,
30779,1.0334,4.3269,1,3.2935,,
30780,3.2618,1.0334,0,2.2284,,
30781,0,1.2733,0,1.2733,,
30782,1.0334,4.3269,1,3.2935,,
30783,3.2618,1.0334,0,2.2284,,
30784,3.7939,0.9828,1,2.8111,,
30785,1.2733,0,0,1.2733,,
30786,0,1.2733,1,1.2733,,
30787,1.2733,0,1,1.2733,,
30788,1.2733,0,0,1.2733,,
30789,0,1.2733,1,1.2733,,
30790,0,0,1,0,,
30791,0,0,0,0,,
30792,0.6365,0.6368,1,0.0003,,
30793,1.2733,0,0,1.2733,,
30794,4.9634,1.6702,0,3.2932,,
30795,2.3067,4.3269,0,2.0202,,
30796,0,0,1,0,,
30797,0,0,1,0,,
30798,1.2733,0,0,1.2733,,
30799,0,1.2733,0,1.2733,,
30800,0,1.2733,1,1.2733,,
30801,0.6365,0.6368,0,0.0003,,
30802,0,1.1945,0,1.1945,,
30803,0,1.1945,0,1.1945,,
30804,0.6365,0.6368,0,0.0003,,
30805,0,0,0,0,,
30806,0,1.2733,1,1.2733,,
30807,0,0,1,0,,
30808,1.2733,0,0,1.2733,,
30809,0,0,1,0,,
30810,0,0,0,0,,
30811,0,0,1,0,,
30812,0,0,1,0,,
30813,0,1.2733,1,1.2733,,
30814,0,0,0,0,,
30815,0,1.2733,1,1.2733,,
30816,0.6365,0.6368,0,0.0003,,
30817,0,0,1,0,,
30818,0,0,1,0,,
30819,0,0,1,0,,
30820,0,0,1,0,,
30821,0,0,1,0,,
30822,0,0,1,0,,
30823,0,0,0,0,,
30824,0,0,1,0,,
30825,0,0,1,0,,
30826,0,0,0,0,,
30827,0,0,0,0,,
30828,0,0,1,0,,
30829,0,1.2733,1,1.2733,,
30830,1.2733,0,0,1.2733,,
30831,0,1.2733,1,1.2733,,
30832,1.2733,0,0,1.2733,,
30833,0,0,1,0,,
30834,0,0,0,0,,
30835,0,0,1,0,,
30836,0.6365,0.6368,0,0.0003,,
30837,0,1.2733,1,1.2733,,
30838,1.2733,0,0,1.2733,,
30839,0,0,0,0,,
30840,0,0,0,0,,
30841,1.6954,0,1,1.6954,,
30842,0,1.7781,1,1.7781,,
30843,0,1.7781,0,1.7781,,
30844,0,1.6954,0,1.6954,,
30845,0,0,1,0,,
30846,0,0,0,0,,
30847,0,0,1,0,,
30848,0,0,0,0,,
30849,0,0,1,0,,
30850,1.2733,0,0,1.2733,,
30851,1.2733,0,0,1.2733,,
30852,0.6368,0.6365,1,0.0003,,
30853,0,1.6954,0,1.6954,,
30854,0,1.2733,0,1.2733,,
30855,1.2733,0,0,1.2733,,
30856,1.6954,1.2733,1,0.4221,,
30857,1.2733,0,1,1.2733,,
30858,0,1.6954,1,1.6954,,
30859,0,1.6954,0,1.6954,,
30860,4.3269,1.0334,1,3.2935,,
30861,0,0,1,0,,
30862,0,0,0,0,,
30863,0,0,0,0,,
30864,2.3067,4.3269,0,2.0202,,
30865,1.2733,0,0,1.2733,,
30866,0,1.2733,1,1.2733,,
30867,1.2733,0,0,1.2733,,
30868,0,1.2733,1,1.2733,,
30869,3.2618,2.3067,0,0.9551,,
30870,0,1.2733,1,1.2733,,
30871,1.0334,2.7861,0,1.7527,,
30872,2.132,2.1438,0,0.0118,,
30873,2.3067,3.2618,1,0.9551,,
30874,3.2424,1.0334,0,2.209,,
30875,2.6983,1.5969,1,1.1014,,
30876,2.3067,3.826,1,1.5193,,
30877,0,1.2733,1,1.2733,,
30878,0,0,1,0,,
30879,1.2733,0,0,1.2733,,
30880,0,0,0,0,,
30881,3.826,2.3067,1,1.5193,,
30882,0,1.2733,0,1.2733,,
30883,1.2733,0,1,1.2733,,
30884,1.2733,1.2139,1,0.0594,,
30885,4.5157,1.0334,0,3.4823,,
30886,1.2733,0,0,1.2733,,
30887,0,1.2733,1,1.2733,,
30888,1.0334,3.826,0,2.7926,,
30889,1.2733,0,0,1.2733,,
30890,0,1.2733,0,1.2733,,
30891,0,1.2733,1,1.2733,,
30892,0,0,0,0,,
30893,0,1.2139,0,1.2139,,
30894,4.5157,1.0334,0,3.4823,,
30895,1.2733,0,0,1.2733,,
30896,1.2733,0,1,1.2733,,
30897,1.2733,0,1,1.2733,,
30898,0,0,0,0,,
30899,3.2424,2.3067,0,0.9357,,
30900,0,0,1,0,,
30901,1.0334,4.5157,0,3.4823,,
30902,0,0,1,0,,
30903,1.2733,0,1,1.2733,,
30904,1.6702,4.4625,1,2.7923,,
30905,0,0,1,0,,
30906,1.2733,0,0,1.2733,,
30907,1.2733,0,0,1.2733,,
30908,1.2733,0,1,1.2733,,
30909,0,1.2733,1,1.2733,,
30910,0,0,1,0,,
30911,0,0,1,0,,
30912,0,0,1,0,,
30913,4.3269,1.0334,0,3.2935,,
30914,1.2733,0,1,1.2733,,
30915,2.3067,3.2424,0,0.9357,,
30916,1.0334,3.826,0,2.7926,,
30917,1.2733,0,0,1.2733,,
30918,1.2733,0,1,1.2733,,
30919,0,1.2733,0,1.2733,,
30920,4.3269,1.0334,0,3.2935,,
30921,1.0334,4.3269,0,3.2935,,
30922,3.2618,2.3067,0,0.9551,,
30923,0,1.2733,1,1.2733,,
30924,0,1.2733,1,1.2733,,
30925,4.3269,1.0334,0,3.2935,,
30926,1.6699,3.8986,0,2.2287,,
30927,1.2733,0,0,1.2733,,
30928,4.3269,1.0334,1,3.2935,,
30929,0,1.2733,0,1.2733,,
30930,0,0,0,0,,
30931,0,1.2733,1,1.2733,,
30932,1.0334,3.826,1,2.7926,,
30933,2.7318,1.5634,0,1.1684,,
30934,0,0,0,0,,
30935,3.2618,2.3067,0,0.9551,,
30936,0,1.2733,1,1.2733,,
30937,1.2733,0,1,1.2733,,
30938,2.0479,2.3067,1,0.2588,,
30939,3.2424,1.0334,0,2.209,,
30940,4.3269,2.3067,0,2.0202,,
30941,0,1.6954,1,1.6954,,
30942,3.2618,1.0334,0,2.2284,,
30943,2.3067,3.826,1,1.5193,,
30944,3.2618,1.0334,0,2.2284,,
30945,3.2618,1.0334,0,2.2284,,
30946,1.2733,0,0,1.2733,,
30947,4.3269,2.3067,1,2.0202,,
30948,4.3775,0.9828,1,3.3947,,
30949,1.2733,1.6954,0,0.4221,,
30950,2.6031,2.2563,0,0.3468,,
30951,2.6447,1.6505,0,0.9942,,
30952,0,1.2733,1,1.2733,,
30953,3.2424,2.3067,1,0.9357,,
30954,1.5095,2.7857,0,1.2762,,
30955,0,1.2733,1,1.2733,,
30956,2.3067,3.2618,1,0.9551,,
30957,0,0,0,0,,
30958,0,1.2733,0,1.2733,,
30959,1.2733,0,1,1.2733,,
30960,0,1.2733,1,1.2733,,
30961,1.0334,4.3269,0,3.2935,,
30962,0,1.2733,0,1.2733,,
30963,2.2473,2.6121,0,0.3648,,
30964,0,0,1,0,,
30965,3.826,1.0334,1,2.7926,,
30966,1.0334,3.826,0,2.7926,,
30967,1.2733,0,0,1.2733,,
30968,0,1.2733,0,1.2733,,
30969,0,1.2733,1,1.2733,,
30970,4.3269,2.3067,0,2.0202,,
30971,0,1.2733,1,1.2733,,
30972,0,1.2733,1,1.2733,,
30973,1.0334,3.2424,1,2.209,,
30974,0,1.2733,0,1.2733,,
30975,0,0,1,0,,
30976,0,1.2733,1,1.2733,,
30977,0,1.2733,0,1.2733,,
30978,0,0,1,0,,
30979,1.2139,1.2733,0,0.0594,,
30980,4.3269,1.0334,0,3.2935,,
30981,0,0,0,0,,
30982,4.5157,1.0334,1,3.4823,,
30983,0,1.2733,1,1.2733,,
30984,3.8986,1.6699,0,2.2287,,
30985,0,1.2733,1,1.2733,,
30986,4.3269,2.3067,1,2.0202,,
30987,1.2733,0,0,1.2733,,
30988,1.2733,0,0,1.2733,,
30989,2.3067,3.2424,0,0.9357,,
30990,1.2733,0,0,1.2733,,
30991,0,0,1,0,,
30992,4.3269,1.0334,0,3.2935,,
30993,0,0,1,0,,
30994,3.2618,2.3067,0,0.9551,,
30995,0,1.2733,0,1.2733,,
30996,0,1.2733,0,1.2733,,
30997,1.2733,0,1,1.2733,,
30998,1.0334,4.3269,0,3.2935,,
30999,1.6699,3.8986,1,2.2287,,
31000,1.2733,0,0,1.2733,,
31001,0,1.2733,1,1.2733,,
31002,3.2618,2.3067,0,0.9551,,
31003,2.3067,3.2618,0,0.9551,,
31004,3.2618,1.0334,0,2.2284,,
31005,0.6365,0.6368,0,0.0003,,
31006,1.2733,0,1,1.2733,,
31007,1.0334,4.5157,0,3.4823,,
31008,0,0,1,0,,
31009,1.2733,0,1,1.2733,,
31010,0,1.2733,1,1.2733,,
31011,1.2733,0,0,1.2733,,
31012,1.2733,0,0,1.2733,,
31013,0,1.2733,0,1.2733,,
31014,0,0,0,0,,
31015,1.2733,0,1,1.2733,,
31016,3.826,2.3067,1,1.5193,,
31017,0,1.2139,1,1.2139,,
31018,0,1.2733,0,1.2733,,
31019,1.2733,0,1,1.2733,,
31020,3.2618,1.0334,0,2.2284,,
31021,1.2733,0,1,1.2733,,
31022,0,0,1,0,,
31023,1.2733,0,0,1.2733,,
31024,0,1.2733,1,1.2733,,
31025,0,0,0,0,,
31026,1.2733,1.2139,0,0.0594,,
31027,0,0,0,0,,
31028,1.0334,3.2618,0,2.2284,,
31029,0,1.2733,1,1.2733,,
31030,1.2733,0,0,1.2733,,
31031,0,1.2733,0,1.2733,,
31032,0,1.2733,1,1.2733,,
31033,1.2733,0,1,1.2733,,
31034,0,1.2733,0,1.2733,,
31035,1.2733,0,1,1.2733,,
31036,0,0,0,0,,
31037,1.2733,0,0,1.2733,,
31038,3.826,2.3067,1,1.5193,,
31039,2.3067,2.6782,1,0.3715,,
31040,2.279,0,1,2.279,,
31041,1.2733,0,0,1.2733,,
31042,0,1.2733,0,1.2733,,
31043,0,0,1,0,,
31044,1.0334,4.3269,1,3.2935,,
31045,0,0,1,0,,
31046,0,1.2733,1,1.2733,,
31047,1.2733,0,0,1.2733,,
31048,0,1.2733,0,1.2733,,
31049,1.0334,2.7861,1,1.7527,,
31050,2.6782,1.0334,0,1.6448,,
31051,1.2733,0,0,1.2733,,
31052,0,0,1,0,,
31053,4.3269,1.0334,0,3.2935,,
31054,1.2733,0,0,1.2733,,
31055,1.2733,0,0,1.2733,,
31056,2.6782,2.3067,1,0.3715,,
31057,0,1.2733,1,1.2733,,
31058,4.3269,2.3067,1,2.0202,,
31059,2.7861,1.0334,1,1.7527,,
31060,1.2733,0,0,1.2733,,
31061,1.2733,0,0,1.2733,,
31062,0,1.2733,1,1.2733,,
31063,0,1.2733,1,1.2733,,
31064,1.0334,4.3269,1,3.2935,,
31065,0,0,1,0,,
31066,2.3067,3.826,1,1.5193,,
31067,1.2733,0,1,1.2733,,
31068,0,1.2733,0,1.2733,,
31069,0,0,1,0,,
31070,1.2733,0,0,1.2733,,
31071,1.0334,4.3269,1,3.2935,,
31072,0,1.2733,1,1.2733,,
31073,0.6365,0.6368,0,0.0003,,
31074,3.2424,2.3067,0,0.9357,,
31075,4.3269,2.3067,0,2.0202,,
31076,1.0334,4.3269,1,3.2935,,
31077,1.0334,3.826,0,2.7926,,
31078,0,0,0,0,,
31079,2.3067,4.3269,1,2.0202,,
31080,4.3269,2.3067,1,2.0202,,
31081,1.6699,3.8986,1,2.2287,,
31082,2.6865,2.6738,0,0.0127,,
31083,1.0334,4.3269,0,3.2935,,
31084,4.3269,1.0334,0,3.2935,,
31085,3.2618,2.3067,1,0.9551,,
31086,4.3269,1.0334,1,3.2935,,
31087,2.3067,4.3269,1,2.0202,,
31088,4.3269,1.0334,0,3.2935,,
31089,1.2733,0,1,1.2733,,
31090,0,1.2733,0,1.2733,,
31091,2.3067,3.826,1,1.5193,,
31092,0,1.2733,0,1.2733,,
31093,0,0,1,0,,
31094,2.6782,1.0334,1,1.6448,,
31095,4.3269,2.3067,1,2.0202,,
31096,0,0,1,0,,
31097,2.3067,4.3269,0,2.0202,,
31098,0.6368,0.6365,1,0.0003,,
31099,3.2618,2.3067,1,0.9551,,
31100,1.2733,0,1,1.2733,,
31101,2.0479,1.0334,0,1.0145,,
31102,0,0,1,0,,
31103,2.3067,2.0479,1,0.2588,,
31104,0,0,1,0,,
31105,0,0,1,0,,
31106,0,1.2733,1,1.2733,,
31107,3.826,1.0334,0,2.7926,,
31108,0,1.2733,1,1.2733,,
31109,1.2733,0,0,1.2733,,
31110,3.2618,1.0334,1,2.2284,,
31111,1.2733,0,1,1.2733,,
31112,0,0,0,0,,
31113,0,1.2733,0,1.2733,,
31114,1.0334,4.3269,0,3.2935,,
31115,2.3067,3.2618,1,0.9551,,
31116,1.2733,0,0,1.2733,,
31117,2.0479,2.3067,0,0.2588,,
31118,3.826,1.0334,1,2.7926,,
31119,2.0479,2.3067,1,0.2588,,
31120,1.0334,3.2618,1,2.2284,,
31121,1.2733,0,1,1.2733,,
31122,3.826,2.3067,0,1.5193,,
31123,1.2733,0,0,1.2733,,
31124,1.2733,0,1,1.2733,,
31125,1.2733,0,0,1.2733,,
31126,3.2618,2.3067,1,0.9551,,
31127,1.0334,2.0479,1,1.0145,,
31128,2.3067,3.2618,0,0.9551,,
31129,1.0334,3.826,1,2.7926,,
31130,1.2733,0,1,1.2733,,
31131,0,1.2733,1,1.2733,,
31132,2.3067,2.0479,1,0.2588,,
31133,1.0334,3.826,0,2.7926,,
31134,2.3067,2.0479,1,0.2588,,
31135,2.0479,1.0334,0,1.0145,,
31136,0,1.2733,1,1.2733,,
31137,0,1.2733,1,1.2733,,
31138,3.2424,2.3067,1,0.9357,,
31139,0,1.2733,0,1.2733,,
31140,0,1.2733,1,1.2733,,
31141,0.6365,0.6368,1,0.0003,,
31142,3.826,1.0334,0,2.7926,,
31143,1.0334,2.7861,0,1.7527,,
31144,0,1.2733,1,1.2733,,
31145,2.0479,1.0334,0,1.0145,,
31146,2.2473,3.8854,1,1.6381,,
31147,0,1.2733,1,1.2733,,
31148,0,1.2733,0,1.2733,,
31149,0,0,0,0,,
31150,3.2618,2.3067,0,0.9551,,
31151,0,1.2733,0,1.2733,,
31152,3.2618,2.3067,0,0.9551,,
31153,4.3269,1.0334,0,3.2935,,
31154,3.826,2.3067,1,1.5193,,
31155,1.2733,0,0,1.2733,,
31156,0,1.2733,1,1.2733,,
31157,3.2618,2.3067,1,0.9551,,
31158,0,1.2733,0,1.2733,,
31159,1.2733,0,1,1.2733,,
31160,1.2733,0,0,1.2733,,
31161,0,1.2733,0,1.2733,,
31162,1.2733,0,0,1.2733,,
31163,4.4625,1.6702,1,2.7923,,
31164,3.826,2.3067,1,1.5193,,
31165,1.2733,0,0,1.2733,,
31166,1.0651,4.484,0,3.4189,,
31167,0,1.2733,0,1.2733,,
31168,1.2733,0,1,1.2733,,
31169,3.2618,1.0334,1,2.2284,,
31170,1.0334,3.2618,1,2.2284,,
31171,3.5574,3.0762,0,0.4812,,
31172,2.3067,3.2424,1,0.9357,,
31173,1.2733,0,1,1.2733,,
31174,0,1.2733,0,1.2733,,
31175,0,1.2733,1,1.2733,,
31176,1.2733,0,0,1.2733,,
31177,1.2733,0,0,1.2733,,
31178,0,1.2733,0,1.2733,,
31179,2.0479,1.0334,0,1.0145,,
31180,0,0,0,0,,
31181,1.5969,5.0367,1,3.4398,,
31182,2.3067,3.2424,0,0.9357,,
31183,0,1.2733,1,1.2733,,
31184,1.2733,0,0,1.2733,,
31185,2.0479,2.3067,1,0.2588,,
31186,5.6002,1.0334,0,4.5668,,
31187,0,1.2733,1,1.2733,,
31188,1.2733,0,1,1.2733,,
31189,4.3269,2.3067,0,2.0202,,
31190,1.0334,5.6002,0,4.5668,,
31191,2.8367,2.7318,1,0.1049,,
31192,3.2618,1.0334,1,2.2284,,
31193,1.2733,0,0,1.2733,,
31194,0,1.2733,0,1.2733,,
31195,1.2733,0,0,1.2733,,
31196,1.0334,3.826,1,2.7926,,
31197,2.6782,2.3067,1,0.3715,,
31198,1.2733,0,0,1.2733,,
31199,1.2733,0,1,1.2733,,
31200,0,0,1,0,,
31201,0,1.2733,1,1.2733,,
31202,0,0,0,0,,
31203,2.3067,3.2618,1,0.9551,,
31204,4.5157,1.0334,1,3.4823,,
31205,3.2618,2.3067,1,0.9551,,
31206,3.2618,2.3067,0,0.9551,,
31207,1.2733,0,0,1.2733,,
31208,1.2733,0,0,1.2733,,
31209,1.6702,4.9634,1,3.2932,,
31210,1.2733,0,0,1.2733,,
31211,2.3067,3.2618,1,0.9551,,
31212,4.2985,1.0618,1,3.2367,,
31213,1.2733,0,0,1.2733,,
31214,2.3067,3.826,0,1.5193,,
31215,2.3067,3.2618,0,0.9551,,
31216,1.2733,0,1,1.2733,,
31217,1.2733,0,1,1.2733,,
31218,1.0334,3.826,0,2.7926,,
31219,5.6002,1.0334,0,4.5668,,
31220,0,1.2733,1,1.2733,,
31221,1.2733,0,1,1.2733,,
31222,1.0334,3.2424,1,2.209,,
31223,3.2618,2.3067,0,0.9551,,
31224,0,1.2733,1,1.2733,,
31225,3.2618,2.3067,1,0.9551,,
31226,1.2733,0,1,1.2733,,
31227,1.0334,4.3269,0,3.2935,,
31228,3.2618,2.3067,0,0.9551,,
31229,2.3067,2.0479,1,0.2588,,
31230,1.2733,0,0,1.2733,,
31231,1.2733,0,0,1.2733,,
31232,0,0,1,0,,
31233,1.0334,5.6002,1,4.5668,,
31234,3.2424,1.0334,0,2.209,,
31235,2.3067,3.2618,1,0.9551,,
31236,0,1.2733,1,1.2733,,
31237,1.0334,3.2618,1,2.2284,,
31238,2.3067,2.0479,0,0.2588,,
31239,0,1.2733,0,1.2733,,
31240,3.2056,3.428,1,0.2224,,
31241,2.3067,3.2618,1,0.9551,,
31242,3.2618,2.3067,0,0.9551,,
31243,1.0334,5.6002,1,4.5668,,
31244,1.5095,2.7857,0,1.2762,,
31245,6.6336,0,0,6.6336,,
31246,1.0334,4.3269,0,3.2935,,
31247,1.2733,0,0,1.2733,,
31248,0,1.2733,0,1.2733,,
31249,3.2618,1.0334,0,2.2284,,
31250,1.2733,0,0,1.2733,,
31251,0,1.2733,0,1.2733,,
31252,1.2733,0,0,1.2733,,
31253,0,1.2733,0,1.2733,,
31254,1.0334,2.6782,1,1.6448,,
31255,1.2139,1.2733,0,0.0594,,
31256,1.2733,0,0,1.2733,,
31257,3.826,2.3067,0,1.5193,,
31258,0,0,1,0,,
31259,0,1.2733,1,1.2733,,
31260,0,0,1,0,,
31261,1.2733,0,0,1.2733,,
31262,0,0,0,0,,
31263,4.3269,2.3067,0,2.0202,,
31264,1.2733,0,0,1.2733,,
31265,5.014,1.1187,0,3.8953,,
31266,0,1.2733,1,1.2733,,
31267,0,0,1,0,,
31268,0,1.2733,0,1.2733,,
31269,0,0,0,0,,
31270,1.0334,2.6782,0,1.6448,,
31271,1.2139,1.2733,1,0.0594,,
31272,1.2733,0,1,1.2733,,
31273,2.8141,2.5462,1,0.2679,,
31274,1.2733,0,0,1.2733,,
31275,3.826,2.3067,1,1.5193,,
31276,1.2733,0,0,1.2733,,
31277,1.2733,0,0,1.2733,,
31278,1.0334,4.3269,0,3.2935,,
31279,2.3067,3.2424,0,0.9357,,
31280,0,1.2733,0,1.2733,,
31281,0,1.2733,1,1.2733,,
31282,0,1.2733,1,1.2733,,
31283,3.826,1.0334,0,2.7926,,
31284,1.2733,0,0,1.2733,,
31285,0,1.2733,1,1.2733,,
31286,0,1.2733,1,1.2733,,
31287,0,1.2733,1,1.2733,,
31288,3.826,2.3067,1,1.5193,,
31289,1.2733,0,0,1.2733,,
31290,1.2733,0,0,1.2733,,
31291,0,1.2733,1,1.2733,,
31292,0,1.2733,0,1.2733,,
31293,0,1.2733,1,1.2733,,
31294,0,1.2733,1,1.2733,,
31295,1.2733,0,0,1.2733,,
31296,1.2733,0,0,1.2733,,
31297,1.0334,2.7861,1,1.7527,,
31298,2.3067,4.3269,0,2.0202,,
31299,0,1.2733,1,1.2733,,
31300,4.3269,2.3067,1,2.0202,,
31301,0,0,0,0,,
31302,1.2733,0,1,1.2733,,
31303,1.2733,1.2139,0,0.0594,,
31304,1.2733,0,0,1.2733,,
31305,1.0334,2.0479,1,1.0145,,
31306,0,0,0,0,,
31307,0,1.2733,1,1.2733,,
31308,0,1.2733,0,1.2733,,
31309,0,1.2733,1,1.2733,,
31310,0,1.2733,1,1.2733,,
31311,1.6702,4.9634,1,3.2932,,
31312,1.2733,0,0,1.2733,,
31313,0,1.2733,1,1.2733,,
31314,1.2733,0,1,1.2733,,
31315,1.2733,0,0,1.2733,,
31316,0,0,0,0,,
31317,3.2618,2.3067,0,0.9551,,
31318,3.826,2.3067,1,1.5193,,
31319,0,1.2733,0,1.2733,,
31320,0,1.2733,1,1.2733,,
31321,1.0334,3.826,0,2.7926,,
31322,3.2424,2.3067,0,0.9357,,
31323,0,0,1,0,,
31324,1.0334,3.2618,1,2.2284,,
31325,3.2056,1.0702,0,2.1354,,
31326,0,1.2733,1,1.2733,,
31327,0,1.2733,1,1.2733,,
31328,0,1.2733,1,1.2733,,
31329,0,1.2733,1,1.2733,,
31330,0,0,1,0,,
31331,4.3269,2.3067,1,2.0202,,
31332,3.2618,2.3067,0,0.9551,,
31333,1.0334,4.3269,1,3.2935,,
31334,0,0,0,0,,
31335,1.2733,0,0,1.2733,,
31336,1.0334,3.2618,1,2.2284,,
31337,1.2733,0,0,1.2733,,
31338,2.6782,1.0334,0,1.6448,,
31339,0,0,0,0,,
31340,0,1.2733,1,1.2733,,
31341,0,0,1,0,,
31342,1.0334,3.2618,1,2.2284,,
31343,0,1.2733,1,1.2733,,
31344,4.3269,1.0334,1,3.2935,,
31345,0,0,0,0,,
31346,1.2733,0,1,1.2733,,
31347,1.2733,0,0,1.2733,,
31348,0,1.2733,1,1.2733,,
31349,3.8986,1.6699,0,2.2287,,
31350,1.2733,0,0,1.2733,,
31351,3.826,1.0334,1,2.7926,,
31352,2.3067,4.3269,1,2.0202,,
31353,2.0162,3.3441,0,1.3279,,
31354,0,1.2733,0,1.2733,,
31355,0,0,0,0,,
31356,1.0334,5.6002,1,4.5668,,
31357,1.2733,0,0,1.2733,,
31358,0,1.2733,1,1.2733,,
31359,2.3067,1.5128,1,0.7939,,
31360,1.2733,0,0,1.2733,,
31361,0,0,0,0,,
31362,1.2733,0,1,1.2733,,
31363,2.0479,1.0334,0,1.0145,,
31364,1.2733,0,1,1.2733,,
31365,1.2733,0,0,1.2733,,
31366,4.3269,2.3067,1,2.0202,,
31367,1.2733,0,0,1.2733,,
31368,0,1.2733,0,1.2733,,
31369,2.3067,3.2618,1,0.9551,,
31370,0,1.2733,1,1.2733,,
31371,4.5157,1.0334,0,3.4823,,
31372,1.0334,3.2618,1,2.2284,,
31373,3.2424,2.3067,1,0.9357,,
31374,0,1.2733,1,1.2733,,
31375,1.2733,0,0,1.2733,,
31376,2.3067,3.2618,0,0.9551,,
31377,1.0334,4.3269,1,3.2935,,
31378,3.2618,2.3067,0,0.9551,,
31379,2.3067,2.6782,1,0.3715,,
31380,0,1.2733,1,1.2733,,
31381,1.0334,3.2618,0,2.2284,,
31382,0,1.2733,1,1.2733,,
31383,0,0,1,0,,
31384,1.2733,0,0,1.2733,,
31385,2.3067,3.2618,1,0.9551,,
31386,1.0334,4.3269,1,3.2935,,
31387,1.0334,3.826,1,2.7926,,
31388,5.6002,1.0334,0,4.5668,,
31389,0,1.2733,1,1.2733,,
31390,1.0334,2.7861,1,1.7527,,
31391,0,1.2733,0,1.2733,,
31392,2.3067,2.0479,0,0.2588,,
31393,0,1.2733,1,1.2733,,
31394,1.2733,0,0,1.2733,,
31395,3.2618,2.3067,0,0.9551,,
31396,3.8537,2.279,0,1.5747,,
31397,1.2733,0,0,1.2733,,
31398,0,1.2733,1,1.2733,,
31399,0.5351,4.8252,0,4.2901,,
31400,2.3067,2.6782,0,0.3715,,
31401,1.2733,0,1,1.2733,,
31402,1.2733,0,1,1.2733,,
31403,1.6196,5.014,0,3.3944,,
