Rank,Career Win %,Career Double Fault %,Career Ace %,Career Break Point Saved %,Career Won against Top 10 %,Career Won on Hard Court %,Career Won on Clay Court %,Career Ace Against %,Career First Serve Points Return Won %,Career Points Won %,Current Year Win %,Current Year Double Fault %,Current Year Ace %,Current Year Break Point Saved %,Current Year Won against Top 10 %,Current Year Won on Hard Court %,Current Year Won on Clay Court %,Current Year Ace Against %,Current Year First Serve Points Return Won %,Current Year Points Won %,Score
-938,-0.07494824,-0.026746182,-0.045875546,-0.100931162,-0.048611111,-0.009090909,-0.256410256,-0.001222807,-0.013730001,0.010399733,-0.018478261,-0.821440823,4.424013722,0.370454545,0,0,0,2.96472756,-0.017365721,0,1
48,-0.070989461,-0.003329481,-0.129755548,-0.42446748,-0.038461538,-0.099415205,-0.071428571,-0.404704928,-0.016961165,-0.007465855,-0.073260073,-0.387878788,4.212121212,-0.794707091,0,0,0,-8.581140351,0.048565927,0,1
-29,-0.142977292,0.001737018,-0.104710062,0.133988841,0.292517007,-0.433333333,-0.082043344,0.544725442,0.086636092,-0.007262677,-0.470588235,-0.561403509,-11.41978134,-1.513568521,0,0,0,15.43152128,0.04198723,0,2
-26,0.050067355,-0.048839985,-0.714444447,-0.743988069,0.115384615,0.038229376,0.093333333,-1.01528813,-0.039203412,0.023645761,-0.02413273,-1.208291625,-12.94736403,-0.16092827,0,0,0,-0.381230355,-0.000783911,0,1
-39,0.515151515,0.03125,-0.96567623,-1.537845706,0.25,0.333333333,0.6,-31.59347079,0.060745474,-0.180798219,0.5,0,2,-0.566666667,0,0,0,-13.66666667,0.015367232,0,2
116,0.666666667,0.028571429,0.071428571,0.5,0.5,1,0,0,0.340909091,0.472222222,0.5,0,0,0,0.5,0,0,0,0,0,2
80,-0.196753396,-0.043565675,-0.362672436,-0.362357253,-0.081538462,-0.203612479,0.221153846,-0.057675519,-0.035215507,0.024439999,-0.25923913,-0.640091238,-5.785106668,-1.221425155,0,0,0,3.825011551,0.008134144,0,-1
316,-0.264254887,-0.048764519,-0.580541804,-0.702652272,0.005,-0.237022618,-0.070512821,-0.158304038,-0.040476938,0.028047606,-0.499404762,-1.539953307,-18.10621012,-1.253666918,0,0,0,4.957982754,0.011073023,0,-2
52,0.027226319,-0.397894145,-2.47814278,-1.679297143,0.038461538,0.028571429,0.375,-4.194149277,-0.060168644,0.204555733,0.061594203,-0.161842849,3.312775579,-0.360974067,0,0,0,-3.50367062,0.019396679,0,2
-32,0.201113861,-1.695287075,-24.78322634,-2.291161796,0.12,0.632183908,0.153846154,-24.88531097,-0.031638692,0.800193323,0.3,0.901138493,-2.703271365,0.278543655,0,0,0,-11.81063123,0.014986391,0,2
-300,0.175404059,-0.000441981,0.298220812,0.467764756,0.020833333,0.147391901,0.498062016,0.125268665,0.030123202,-0.010707342,0.270379338,1.315525424,17.1980565,0.564785901,0,0,0,-0.553978918,-0.008533396,0,-1
-103,0.414634146,0.473856209,2.81372549,2.743169399,0,0.4,0,4.508305648,0.362362064,0.26523888,0.416666667,2.237704918,13.68032787,3.135483871,0,0,0,20.7751938,0.372771475,0,1
-78,0.184645559,0.033257794,0.615055588,0.726234696,0.150727651,0.140394089,0.203947368,0.228659514,0.019178415,-0.020420731,0.205283434,1.108045977,18.0816092,0.961204482,0,0,0,-0.230706852,-0.03479513,0,-1
-74,-0.044312968,-0.039160203,-0.218411521,-0.582391181,-0.022857143,-0.060123784,-0.56043956,-0.29714558,0.000685158,0.029491336,0.149264706,-0.705099324,-1.116526725,-0.134499823,0,0,0,0.755602537,0.027814301,0,2
130,-0.4375,-1.796632997,-25.40875421,-3.384057971,0,0,0,-25.09047619,-0.202380952,0.911539741,-0.4375,-1.814814815,-25.48148148,-3.717391304,0,0,0,-25.25714286,-0.369047619,0,-2
174,-0.1539297,0.009744794,0.106145912,0.036783009,-0.145833333,-0.307259074,-0.581395349,0.312893509,-0.005548127,-0.003012469,-0.053929122,-0.777239709,-1.352199354,-1.004532934,0,0,0,0.978055965,-0.004492713,0,-2
234,-0.181196581,0.016709167,0.084894809,0.213373154,0.125,-0.10483871,-0.416666667,0.167726325,-0.037483596,0.0031527,-0.761904762,1.176,4.672,2.742268041,0,0,0,18.40449438,0.395107034,0,2
81,-0.3,-0.714285714,-10.92857143,-2.346938776,0,0,0,-26.07142857,-0.3125,-0.142857143,-0.3,-0.714285714,-10.92857143,-2.346938776,0,0,0,-26.07142857,-0.3125,0,1
28,0.262599283,-0.432849723,-2.626304561,-1.915855287,0.323943662,0.288372093,0.633587786,-4.400136312,-0.064056787,0.209651733,0.217948718,2.459774074,14.05916793,0.434348531,0,0,0,-3.502466526,-0.002205437,0,-2
-17,0.030049647,0.025374834,0.295700712,0.337642896,0.005016722,0.071428571,0.225,0.49030521,0.046123199,-0.01381849,-0.02173913,-0.727760803,-3.322217372,-0.214701191,0,0,0,4.133238726,-0.019762425,0,-2
68,-0.076506024,-0.048795316,-0.706962811,-0.85804346,-0.001689189,-0.02274703,0.010338346,-0.322794343,-0.020645868,0.027105901,-0.183544304,-1.216375578,-18.06172563,-0.474603175,0,0,0,0.040665155,0.021545145,0,-2
23,-0.301974448,-0.123714618,-0.84849832,-1.250658906,-0.142857143,-0.692307692,-0.247619048,-0.470417182,-0.050265435,0.069527301,-0.588235294,-1.754385965,-22.06140351,-1.574879227,0,0,0,60.30909091,-0.062513416,0,-2
-66,0.40625,0.044782981,0.123603912,0.743589744,0,0.3,0.5,0.351246927,0.138148907,-0.07394241,0.363636364,1.64,11.36,3.794117647,0,0,0,32.24,0.356796117,0,-1
-75,0.1375,1.660629793,24.26121716,2.094202899,0,0,0,24.09890468,0.016529633,-0.799970085,-0.024038462,0.287542088,10.8996633,0.390118577,0,0,0,14.41843318,-0.0082948,0,1
123,0.0625,-0.039171827,0.107820693,-0.178851744,-0.166666667,-0.098039216,-0.25,-0.03025252,-0.021808444,-0.004221767,0.037878788,-1.231660232,6.761100386,-1.82568412,0,0,0,-2.008637874,-0.012497388,0,2
-186,-0.041025641,-0.034579011,-0.061792289,-0.164753706,-0.125,-0.39516129,0.416666667,-0.134057653,-0.032067124,0.01009613,-0.238095238,-1.176,-4.672,-2.742268041,0,0,0,-18.40449438,-0.395107034,0,-1
29,0.091919192,0.012295,-0.399553973,-0.546717005,0,0,0.5,-0.50938242,0.004338711,-0.010202583,0.525,-1.538461538,-42.82692308,-2.339712919,0,0,0,-22.62264151,-0.393987342,0,2
906,-0.3,-0.714285714,-10.92857143,-2.346938776,0,0,0,-26.07142857,-0.3125,-0.142857143,-0.3,-0.714285714,-10.92857143,-2.346938776,0,0,0,-26.07142857,-0.3125,0,-2
-45,0.444444444,0.025454702,0.145031603,0.779552716,0.053571429,0.476439791,0.395348837,0.208864629,0.301191641,0.491041446,0.458333333,2.396226415,45.54716981,2.829145729,0,0,0,23.87931034,0.377225205,0,-1
-3,0.153779272,-0.004203255,0.038992101,0.11334111,0.054978145,0.176607387,0.133587786,-0.011948909,0.02815032,-0.005523109,0.186339523,1.634978992,12.90913866,0.176670009,0,0,0,-3.670454545,-0.001253923,0,1
-43,0.233139535,-0.038497597,-0.19600206,-0.30362814,0.318060201,0.247031789,0.333333333,-0.189604992,0.014118831,0.004597982,0.196157735,-0.966618371,16.07412344,0.697081105,0,0,0,-4.703955611,-0.00358528,0,-2
-154,0.305243446,0.023147598,0.557209348,0.401515152,0.043478261,0.166666667,0.6,-0.168511392,0.078243626,-0.025744307,0.456521739,0.06238698,12.52802893,-0.440191388,0,0,0,-73.5952381,0.050727408,0,1
-230,0.55,0.060424542,0.243675487,0.932063492,0.1875,0.546218487,0.589285714,0.220021541,0.300725966,0.476479783,0.5,1.967532468,17.01298701,3.261111111,0,0,0,17.08148148,0.378918169,0,2
1,0.032104248,-0.02993431,-0.631176456,-0.797728073,0.132844709,0.068618375,0.128369705,-0.342361676,-0.000344547,0.010759201,-0.041753259,-1.333392582,-22.28089821,-0.36217343,0,0,0,-0.893447905,0.018988057,0,2
116,-0.626506024,-0.109219858,-0.950638298,-1.790106952,-0.189189189,-0.568965517,-0.578947368,-0.542815884,-0.321371834,-0.449373882,-0.683544304,-3.183908046,-35.07471264,-3.735714286,0,0,0,-17.04081633,-0.357373024,0,-2
-61,0.241943605,-0.135992229,-2.138871492,-1.064763979,0.322033898,0.304250559,0.707317073,-1.445159827,-0.049189879,0.065717725,0.141791045,0.391056004,-6.125104486,0.700071468,0,0,0,0.040225564,-0.020169278,0,2
15,-0.078560819,0.248425695,1.512573474,0.351135986,-0.189189189,-0.205329154,-0.178947368,1.361519972,0.036167848,-0.116482635,-0.087053076,-1.285075361,-20.48716401,-0.699839846,0,0,0,0.333377222,0.007947641,0,-1
103,-0.603550296,-0.05124455,-0.169462995,-0.805780754,-0.260416667,-0.618729097,-0.588235294,-0.140945291,-0.309191149,-0.472415736,-0.522727273,-1.765363128,-16.16759777,-3.369565217,0,0,0,-17.77483444,-0.397889977,0,2
-1,0.055243446,-0.113940879,-1.827049911,-0.655627706,0.043478261,0.166666667,0.6,-0.841152454,-0.021900548,0.061560765,-0.043478261,-0.111358194,-5.248032843,-0.113660775,0,0,0,5.297619048,-0.02412463,0,-2
-20,0.165459587,0.004757907,-0.405870558,-0.5102527,0.250605327,0.387583893,0.231126597,-0.55618296,-0.030324064,-0.014732267,0.077688481,0.800928687,-2.966516146,0.359255142,0,0,0,0.147368421,-0.028656839,0,0
-18,0.007737696,0.065193326,0.69180019,0.870838102,-0.048434573,-0.064518646,0.035640282,0.415923429,0.080154343,-0.028556242,0.053109521,-9.353591954,-2.962787356,-2.686966127,0,0,0,4.619763695,-0.014333294,0,2
-67,0.547945205,0.293129424,2.344932202,1.435360585,0,0.363636364,0.4,1.821002524,0.141853408,-0.158634177,0.596491228,1.898832685,14.58754864,3.035874439,0,0,0,17.37419355,0.365320665,0,2
60,-0.420289855,-0.070028011,-0.416730328,-1.242274413,-0.0625,-0.4,-0.333333333,-0.516477923,-0.305475504,-0.464838032,-0.456521739,-2.518181818,-23.26363636,-3.545454545,0,0,0,-21.75862069,-0.366582915,0,1
-23,0.103550296,-0.616771644,-8.684788017,-2.038149882,0.260416667,0.618729097,0.588235294,-7.047410873,-0.074939834,0.320282155,-0.001082251,0.11273155,-6.811349603,0.299501523,0,0,0,6.072587246,0.008697311,0,2
50,-0.068630428,0.047286282,0.512372065,0.725498891,-0.096056623,0.024193548,0.012844037,0.693672016,0.019150992,-0.021420595,-0.117552335,0.231349997,-5.252971792,-0.205623486,0,0,0,5.238095238,-0.021519504,0,2
-53,0.255813953,-0.156229194,-2.202728078,-1.134700613,0.288461538,0.355345912,0.633663366,-1.533267223,-0.091249503,0.066345322,0.138888889,3.892540541,-0.366918919,3.737489516,0,0,0,-0.716666667,-0.030585877,0,-2
128,-0.243150685,0.079943903,-0.265982807,0.187844612,-0.071428571,0.083333333,-0.476190476,1.087518676,-0.036817729,-0.03880665,-0.314102564,3.950413223,-0.33175915,0.985714286,0,0,0,14.30769231,-0.033416713,0,-1
49,-0.198840157,0.022010405,0.408652414,0.424127839,-0.322033898,-0.423298178,-0.155592935,0.506132618,0.019587882,-0.014318336,-0.153418952,-0.061452964,7.096810567,-0.390782235,0,0,0,5.174665477,0.005888479,0,-2
22,-0.140142388,-0.036657927,-0.737342594,-1.003286423,-0.072522523,-0.1029461,-0.09039775,-0.395240137,0.005061868,0.019989583,-0.143861764,-1.709209251,-26.23374879,-0.87806304,0,0,0,0.258648914,0.003944318,0,-2
52,-0.22987944,0.015206917,1.053008582,0.529007012,-0.237623762,-0.383484163,-0.543307087,0.922694321,0.112615701,-0.019914856,-0.130434783,-11.89044118,5.256617647,-3.894378526,0,0,0,2.604588394,0.017444625,0,-2
45,-0.647361647,0.022684337,-0.046951606,-0.03977551,-0.268292683,-0.661399549,-0.627659574,-0.025026272,-0.095077614,0.02164039,-0.523809524,-1.931707317,-14.43902439,-3.037634409,0,0,0,-18.03623188,-0.381420152,0,2
29,-0.129026287,-0.254426907,-1.896064158,-0.70432705,0.105263158,0.114624506,-0.031578947,-1.231280937,-0.028407451,0.122320021,-0.163157895,1.240702199,5.261288571,0.375415883,0,0,0,7.280978865,0.014671869,0,-2
113,-0.52962963,-0.044234499,-0.321216292,-0.915852334,-0.075,-0.516483516,-0.528846154,-0.263180298,-0.351565096,-0.47107438,-0.606060606,-0.705263158,-24.34736842,-2.981684982,0,0,0,-14.53023256,-0.39166513,0,1
95,-0.420289855,-0.070028011,-0.416730328,-1.242274413,-0.0625,-0.4,-0.333333333,-0.516477923,-0.305475504,-0.464838032,-0.456521739,-2.518181818,-23.26363636,-3.545454545,0,0,0,-21.75862069,-0.366582915,0,-1
21,0.023454158,-0.622806453,-8.705822184,-2.129957633,0.268965517,0.511764706,0.5,-7.06823792,-0.113976026,0.328280141,-0.075533662,1.409868421,-8.148590226,0.323098699,0,0,0,9.240934627,-0.017372706,0,-2
16,-0.141447606,-0.007574865,-0.007348236,-0.036659954,-0.18349359,-0.163409948,-0.332916145,0.055959917,-0.00747163,0.007579234,-0.01329331,0.66941948,9.162837017,-0.247737806,0,0,0,5.077878741,-0.010412431,0,-2
-54,0.207207207,-0.065187244,-0.295348016,-0.730960484,-0.027131783,0.142473118,0.337155963,-0.57115298,-0.014149881,0.013492542,0.157407407,-1.829194677,5.167101111,-1.362773029,0,0,0,-4.670542636,-0.00065308,0,2
308,-0.233814874,-0.035327794,-0.578172649,-0.871753247,-0.043478261,-0.5,-0.6,-0.727830321,-0.080859438,0.011019325,-0.456521739,-1.348101266,-13.67088608,-2.559808612,0,0,0,-21.4047619,-0.372405729,0,-2
489,-0.216666667,-0.134920635,-2.386904762,-1.219305019,0,0.666666667,0,-1.217042607,-0.038284393,0.096060833,-0.5,0.540540541,-15.91891892,-0.273469388,0,0,0,2.226190476,0.141931179,0,-2
-38,0.249403697,0.011000536,0.118067717,0.004313589,0.288461538,0.244234801,0.133663366,-0.23343632,-0.011447215,-0.01593105,0.305555556,0.352,-8.848,3.274595268,0,0,0,-21.10952381,-0.00417046,0,2
88,0.040182648,-0.00099823,0.034471521,0.024395448,0.178571429,0.416666667,-0.476190476,0.041910926,-0.019548826,0.012666894,-0.064102564,2.150413223,26.63966942,0.444047619,0,0,0,13.53846154,-0.028179686,0,-2
39,-0.101351351,0.091780252,0.234441942,0.770711024,0,0.039215686,-0.25,1.490460192,0.017022034,-0.039496855,-0.083333333,3.333333333,3.153571429,1.035211268,0,0,0,8.077692308,0.00702936,0,1
19,0.044817041,-0.054772392,-0.556729666,-0.556937069,0.086956522,0.283123612,-0.022312373,-0.505258039,-0.064958701,0.036158278,-0.088372093,0.425223214,-4.043686224,0.640192199,0,0,0,-1.148120855,-0.010620451,0,-2
139,-0.658610272,-0.079285549,-0.319461842,-0.992378879,-0.322033898,-0.637583893,-0.707317073,-0.200454208,-0.321027287,-0.460133083,-0.641791045,-1.850515464,-12.79381443,-3.373540856,0,0,0,-16.14736842,-0.376361082,0,-2
-22,0.375,0.135961833,0.770529805,1.010835913,0.090909091,0.541666667,0,0.874662487,0.085503682,-0.045576278,0.434782609,3.50877193,17.71929825,2.909090909,0,0,0,18.859375,0.397190294,0,-2
-79,0.061290323,-0.05415323,-0.254498887,-0.198814963,-0.055194805,-0.106060606,0.571428571,-0.518425463,-0.053949627,0.024208963,0.156126482,-1.699419412,-4.395557238,0.460474308,0,0,0,-2.758816341,-0.032237213,0,-1
105,-0.408333333,-0.050106584,-0.486904706,-0.573557387,-0.041666667,-0.3375,-0.434782609,-0.269325867,-0.053418391,0.014198988,-0.666666667,-1.988888889,-21.80555556,-3.300970874,0,0,0,-9.637209302,-0.394557823,0,1
50,-0.175,0.139213978,0.666779773,0.842697061,-0.265612648,-0.00893655,-0.708333333,0.812994543,0.054517519,-0.054724007,-0.239635996,2.399528232,-15.34792865,-0.5625,0,0,0,6.291807432,0.008607419,0,1
-54,0.063983321,0.056956405,0.366377462,0.604941115,-0.103820598,0.084415584,0.043019481,0.252616663,0.029352187,-0.021834724,0.081818182,-0.495192937,-1.808077175,0.186159104,0,0,0,-0.867695309,0.007856376,0,2
-77,0.3125,1.774098202,25.44565086,3.125286041,0,-0.125,0,25.19425942,0.083721532,-0.820083575,0.4375,1.814814815,25.48148148,3.717391304,0,0,0,25.25714286,0.369047619,0,-1
-47,0.036879433,0.021030562,0.068386826,-0.038317449,-0.001811594,-0.0375,-0.145862553,-0.212748999,-0.018298225,-0.009320209,0.197278912,0.877124183,6.764379085,0.453351826,0,0,0,-12.42945736,-0.006378599,0,2
-60,-0.003703704,-0.103486662,-0.145908154,-0.358496732,-0.003952569,-0.207650273,0.318181818,-0.443142937,-0.026432531,0.039652141,0.197870453,-0.022660819,30.54459064,0.153110048,0,0,0,-3.74898539,0.00121319,0,-2
-17,0.207188841,-0.018730835,-0.099282283,-0.07229177,0.29200561,0.227327355,0.232142857,-0.09107805,0.01157389,0.007482865,0.148102815,-1.863729275,14.33749716,0.465011962,0,0,0,-4.830869932,0.007363533,0,2
17,-0.109235528,0.08197111,0.59426903,0.388730929,-0.035714286,-0.248106061,-0.142857143,0.882749532,0.04135816,-0.040280271,-0.080705009,0.715470177,4.293280269,-0.273118517,0,0,0,0.519923268,0.024315726,0,-2
46,-0.052456031,-0.004752431,-0.230450079,-0.392156892,-0.00629845,-0.066362715,-0.052986258,-0.17229272,-0.039527236,0.003017397,0.000616333,-0.186979969,-6.738238315,-0.123647828,0,0,0,-0.882261496,-0.029476933,0,1
-79,0.329545455,0.194402435,1.810895572,1.673519737,0,0.375,0.428571429,2.089104094,0.059527036,-0.073923967,0.465116279,3.414634146,29.08536585,3.392156863,0,0,0,21.76612903,0.371960372,0,-1
23,-0.186155914,1.780962587,25.28798007,2.838916607,-0.12,-0.623529412,-0.598130841,25.07758767,0.040889539,-0.834844498,-0.208653846,-0.473473473,-17.67167167,-0.455876022,0,0,0,8.822360248,-0.029206609,0,1
-29,-0.052009456,-0.036803432,-0.264363926,-0.322654798,0.013664596,-0.093406593,-0.084992987,-0.29973193,-0.051722621,0.026025222,-0.031887755,0.977978884,15.38190045,-0.115224681,0,0,0,-1.983908046,-0.011925433,0,-1
-22,0.039285714,-0.000337025,0.093674552,-0.121933398,-0.03525641,-0.049404762,-0.110671937,-0.068083457,0.02785071,-0.007656927,0.15,-1.785758998,0.988654147,-0.881382067,0,0,0,-6.776991881,0.022707653,0,2
88,-0.147754137,0.128241858,0.532507414,0.670959194,-0.147186147,0.110486891,-0.74,0.799233577,0.052993796,-0.045153067,-0.296560675,1.273477812,-22.06011352,-0.892795883,0,0,0,6.870548184,0.023419157,0,2
-23,0.196296296,-0.641093931,-10.26811916,-1.102494331,0.086956522,0.459016393,0.318181818,-25.57702559,0.031897238,0.316463586,0.332653061,2.771825397,37.33531746,0.715262181,0,0,0,-10.96103896,0.085903483,0,2
96,-0.467811159,-0.031655424,-0.226592995,-0.411483254,-0.064516129,-0.448275862,-0.476190476,-0.124720338,-0.093627249,0.052698113,-0.526315789,-2.972972973,-18.72972973,-3.006578947,0,0,0,-17.3984375,-0.381219341,0,-2
-27,-0.06452164,0.019666329,0.066357575,0.078921931,-0.137009544,-0.047988154,-0.073717949,0.06166212,0.008816644,-0.009661009,-0.096293605,0.911920324,-12.26828509,0.061427959,0,0,0,5.363466915,-0.009216506,0,-2
25,-0.104041252,-0.031535292,-0.236449563,-0.361352396,0.011904762,-0.092716152,-0.146771037,-0.13259859,-0.012588854,0.01150478,-0.044034091,2.201946917,7.229931309,0.407178969,0,0,0,1.201028642,0.009430221,0,-2
19,0.170782576,-0.170180508,-1.040409622,-1.113144162,0.229166667,0.30998996,0.199868938,-1.18971309,-0.048273651,0.07445907,-0.024489796,-0.524822695,1.969517185,-0.316446701,0,0,0,5.246987952,-0.008209054,0,-2
43,-0.097520584,-0.015259785,-0.703021206,-0.796488778,0.139534884,-0.107142857,0.361742424,-0.353439798,-0.056123167,0.007985737,-0.157575758,0.691406768,-14.99226941,-1.104093886,0,0,0,2.416305916,-0.030649169,0,1
-94,0.188651922,-0.444171513,-2.272471643,-1.075324675,0.145833333,0.342553191,0.581395349,-4.065203484,-0.06420355,0.207942026,0.121377802,0.375822944,10.02708129,0.558709571,0,0,0,-1.975172609,-0.018677504,0,1
119,-0.204545455,-0.204584696,-1.686420847,-0.821180556,0,-0.5,0.071428571,-0.005435805,-0.017498863,0.122849142,-0.465116279,-3.232815965,-27.72172949,-0.892156863,0,0,0,5.011648746,-0.05870736,0,-2
-80,0.317622951,0.028694203,0.416953885,0.532233361,0.095238095,0.336538462,0.363636364,0.46932108,0.058292426,0.006561338,0.475,1.523809524,23.18095238,2.549019608,0,0,0,23.03448276,0.403127715,0,-1
9,0.029166667,-1.412384507,-23.98255368,-1.602006689,0,0.416666667,0.5,-23.89687905,-0.010507473,0.674899965,0.0625,-0.000420875,-17.98148148,-0.092391304,0,0,0,-11.27484197,0.003343446,0,-1
307,-0.24929694,0.036910993,-0.075788066,-0.154897461,0.005,-0.228368121,-0.514797508,0.033972665,-0.031226092,-0.006603569,-0.408058608,-1.112288288,-38.48115315,-1.430999285,0,0,0,1.969711773,-0.003147194,0,-1
39,-0.034033904,0.034912158,0.244042481,0.3674729,-0.024703557,-0.015384615,0.030645161,0.335605114,0.034827582,-0.022328368,-0.107535322,-1.286194478,-20.16290516,0.034341039,0,0,0,6.992592593,-0.004373313,0,1
-229,0.030347528,-0.009891261,0.083379852,0.13855607,-0.116770186,-0.034583064,0.020652174,0.020915595,0.029594246,-0.003959286,0.176630435,1.274928775,20.02801519,0.585107544,0,0,0,-6.376700839,0.037929458,0,2
-9,0.009837093,0.016605646,0.09581393,0.284602036,-0.026525199,0.044372294,0.080338266,0.034059469,-0.015183289,-0.017191164,-0.021794872,2.830939278,9.628159687,1.383933969,0,0,0,-2.233597559,-0.01414983,0,1
78,0.022222222,-0.036769142,-0.489916793,-0.655458569,-0.041666667,0.0375,0.065217391,-0.286407776,-0.004328893,0.019203642,0.333333333,-1.988888889,-21.80555556,-3.300970874,0,0,0,-9.637209302,-0.394557823,0,-2
30,-0.5,-0.143345112,-0.768265186,-0.93627451,-0.090909091,-0.666666667,0,-0.804212589,-0.205692154,0.08156598,-0.434782609,-3.50877193,-17.71929825,-2.909090909,0,0,0,-18.859375,-0.397190294,0,-1
-31,-0.145121951,0.654129464,10.45487351,1.233142199,0,-0.315789474,-0.4,25.59515072,-0.021548076,-0.328599421,-0.243859649,-0.550614948,-11.79328288,-0.653061224,0,0,0,8.883928571,-0.0667,0,2
942,0.004916114,-0.010198709,-0.207517107,-0.306403481,0.335483871,0.018390805,-0.142857143,-0.125385527,-0.002600867,0.015433078,-0.526315789,-2.972972973,-18.72972973,-3.006578947,0,0,0,-17.3984375,-0.381219341,0,-1
-1,-0.195547945,0.498282554,1.403499093,2.490784692,-0.316521739,-0.275603217,-0.708333333,1.243248432,-0.018161681,-0.2388112,-0.134418605,5.674195793,-13.9016218,2.290704173,0,0,0,8.976432432,-0.058276947,0,-1
53,-0.012804626,-0.065535221,-0.170380371,-0.263221102,0.005952381,0.008549882,-0.029308697,-0.07765724,-0.003099646,0.035659114,-0.088541667,-1.61507302,24.99349749,-0.947598457,0,0,0,6.577723043,0.002841903,0,-2
-31,0.256765942,-0.025243248,-0.134160596,-0.444538516,0.190705128,0.411963644,0.199868938,-0.451419943,-0.004541523,-0.003007444,0.126739927,0.212121212,8.131993007,-0.478992806,0,0,0,-7.924196787,0.002072235,0,2
20,0.021224997,0.02712115,0.038910574,0.042160306,0.00620155,0.101190476,-0.002840909,0.005585385,-0.021246657,-0.014685667,-0.046464646,0.733116883,-16.25593692,0.391936919,0,0,0,-3.110882722,-0.027356523,0,1
14,-0.045138889,0.451527954,2.492074612,1.18974359,0,-0.1,-0.5,3.886086407,0.086443167,-0.228005769,0.023460411,0.475702479,0.482975207,-1.045773276,0,0,0,-12.41431193,0.048455025,0,2
115,-0.183962264,-0.017170899,-0.134870889,0.401808786,-0.03125,-0.435897436,0.1,1.708451404,0.008280984,0.037489693,-0.428571429,-2.353065539,-25.31078224,-0.49009901,0,0,0,4.569724087,-0.055402142,0,2
35,-0.557926829,-0.117971331,-0.880836048,-1.416515426,-0.142857143,-0.567307692,-0.714285714,-0.606094034,-0.051397682,0.049381588,-0.588235294,-3.421052632,-23.89473684,-4.130434783,0,0,0,-12.69090909,-0.356219709,0,2
-12,0.003030303,0.360671253,1.0665553,1.058463529,0,-0.083333333,0.5,0.805079862,0.028463272,-0.160390847,0.025,0.275932401,-35.32692308,1.285287081,0,0,0,-8.640340624,-0.021596276,0,2
-6,0.070751089,0.019392028,0.300060929,0.476970686,-0.06763285,0.031073446,0.528013582,0.431856085,0.088897035,-0.021728182,-0.030612245,-2.093363499,-3.753695324,-1.420673635,0,0,0,5.9,0.010945865,0,1
195,-0.263136513,0.001873976,-0.080816208,-0.084544882,-0.150030618,-0.247195622,-0.158587786,0.116141441,-0.022579441,0.015459982,-0.373745819,-3.882664177,-17.34443407,-1.422545581,0,0,0,9.186732187,-0.019484507,0,-1
-34,-0.146031746,0.04003521,0.660386131,0.831077588,0.045454545,-0.157142857,-0.227272727,0.586193727,-0.002284059,-0.021042063,-0.458333333,3.325842697,34.98876404,3.270833333,0,0,0,21.03731343,0.369675456,0,-2
7,-0.014554795,1.61031849,24.33535092,1.924534161,0,-0.3125,-0.428571429,23.95527287,0.010809318,-0.75843599,-0.072704082,-0.71000788,7.864460205,0.620944604,0,0,0,8.636660929,-0.020221187,0,-2
-23,0.186155914,-1.780962587,-25.28798007,-2.838916607,0.12,0.623529412,0.598130841,-25.07758767,-0.040889539,0.834844498,0.208653846,0.473473473,17.67167167,0.455876022,0,0,0,-8.822360248,0.029206609,0,-1
21,-0.081278539,0.113673129,0.623395241,0.627194492,-0.041666667,-0.15,-0.00621118,0.969660689,0.019493824,-0.047448598,-0.156462585,0.535933806,-4.188534279,-0.204524173,0,0,0,6.983272625,-0.005289017,0,2
9,-0.014957947,-0.085675512,-0.504753738,-0.547754811,0,-0.008654496,0.444284687,-0.192276703,-0.009250847,0.034651175,-0.091346154,-0.427665019,20.37494304,0.177332367,0,0,0,2.988270981,0.014220218,0,2
9,0.029166667,-1.412384507,-23.98255368,-1.602006689,0,0.416666667,0.5,-23.89687905,-0.010507473,0.674899965,0.0625,-0.000420875,-17.98148148,-0.092391304,0,0,0,-11.27484197,0.003343446,0,-2
-80,0.533333333,0.026307067,0.404455755,0.459780298,0.041666667,0.4625,0.434782609,0.248875969,0.123058203,-0.040479546,0.666666667,1.988888889,21.80555556,3.300970874,0,0,0,9.637209302,0.394557823,0,2
-23,0.17445123,-0.095276467,-0.195492268,-0.002750191,0.189189189,0.256465517,0.15037594,-0.759054107,-0.036866467,0.045776602,0.173340222,0.659085351,17.45769137,0.639267585,0,0,0,0.420334399,-0.031895781,0,-1
-58,0.218324006,0.049499729,0.281524817,0.183955095,0.0575,0.232183908,-0.179487179,-0.144646034,0.031933423,-0.019483419,0.280978261,0.197771489,-0.485426247,0.450480414,0,0,0,-8.312109062,0.017451096,0,2
11,-0.004887586,0.010174304,0.0653367,0.040794153,0.117623762,0.009954751,-0.054823755,-0.052662731,-0.086940589,-0.002075665,-0.015719064,10.24921171,-5.115653153,2.249413086,0,0,0,-4.013729977,-0.026547909,0,-1
50,0.118055556,-1.760760761,-25.44866295,-3.207187223,0,0.5,0.5,-25.21134133,-0.034632035,0.82508823,0.5625,-1.814814815,-25.48148148,-3.717391304,0,0,0,-25.25714286,-0.369047619,0,-2
-15,0.027380952,-0.311270086,-1.069867032,-0.827788567,0.076923077,0.095238095,0.045454545,-0.959971049,-0.047646378,0.138641549,0.016666667,1.960253948,13.31690141,0.557352941,0,0,0,2.431900298,-0.000540895,0,-1
